Journée du 20/03/2006
Heures	Consommation	PrévisionJ-1		
00:00	57876	58200		
00:15	57530	57600		
00:30	56939	57000		
00:45	55653	56250		
01:00	55364	55500		
01:15	56398	56150		
01:30	56112	56800		
01:45	56960	56950		
02:00	56364	57100		
02:15	57199	56700		
02:30	56475	56300		
02:45	55767	55600		
03:00	54910	54900		
03:15	54744	54500		
03:30	53882	54100		
03:45	53342	53700		
04:00	53040	53300		
04:15	53328	53350		
04:30	53211	53400		
04:45	53259	53650		
05:00	53598	53900		
05:15	55030	54800		
05:30	55619	55700		
05:45	56647	56800		
06:00	57625	57900		
06:15	59639	59300		
06:30	61027	60700		
06:45	62344	62250		
07:00	63376	63800		
07:15	64686	65150		
07:30	65909	66500		
07:45	66464	67200		
08:00	67047	67900		
08:15	67710	68300		
08:30	67782	68700		
08:45	68431	69000		
09:00	68784	69300		
09:15	68814	69400		
09:30	68706	69500		
09:45	68761	69350		
10:00	68618	69200		
10:15	68406	69050		
10:30	68111	68900		
10:45	67871	68800		
11:00	67928	68700		
11:15	67743	68550		
11:30	67789	68400		
11:45	67698	68350		
12:00	67670	68300		
12:15	67315	67850		
12:30	66927	67400		
12:45	68103	68100		
13:00	67469	68800		
13:15	67469	68250		
13:30	66928	67700		
13:45	66547	67550		
14:00	66309	67400		
14:15	66230	66950		
14:30	65423	66500		
14:45	64668	65750		
15:00	63966	65000		
15:15	63606	64550		
15:30	63354	64100		
15:45	62900	63700		
16:00	62618	63300		
16:15	62153	62950		
16:30	61825	62600		
16:45	61818	62300		
17:00	61254	62000		
17:15	60881	61900		
17:30	61229	61800		
17:45	61474	62200		
18:00	61993	62600		
18:15	62724	63450		
18:30	63692	64300		
18:45	65028	65950		
19:00	67093	67600		
19:15	68465	69050		
19:30	69479	70500		
19:45	69477	70250		
20:00	68965	70000		
20:15	67911	69250		
20:30	66602	68500		
20:45	65575	67550		
21:00	64549	66600		
21:15	63462	65250		
21:30	62164	63900		
21:45	61391	62850		
22:00	60369	61800		
22:15	61418	62150		
22:30	61361	62500		
22:45	63070	63250		
23:00	62133	64000		
23:15	61634	63000		
23:30	61052	62000		
23:45	61215	61450		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
