Journée du 08/08/2006
Heures	Consommation	PrévisionJ-1		
00:00	42423	42500		
00:15	41954	41550		
00:30	40544	40600		
00:45	39419	39600		
01:00	38607	38600		
01:15	39089	38900		
01:30	38531	39200		
01:45	38796	39100		
02:00	38086	39000		
02:15	38365	38300		
02:30	37466	37600		
02:45	36699	36850		
03:00	35897	36100		
03:15	35611	35650		
03:30	35109	35200		
03:45	34739	34900		
04:00	34560	34600		
04:15	34448	34500		
04:30	34384	34400		
04:45	34394	34500		
05:00	34594	34600		
05:15	35176	35000		
05:30	35322	35400		
05:45	35771	35900		
06:00	36279	36400		
06:15	37032	36700		
06:30	37031	37000		
06:45	37252	37400		
07:00	37800	37800		
07:15	38665	38700		
07:30	39555	39600		
07:45	40259	40400		
08:00	41278	41200		
08:15	42018	42050		
08:30	42873	42900		
08:45	43556	43700		
09:00	44129	44500		
09:15	45124	45050		
09:30	45434	45600		
09:45	45922	46050		
10:00	46163	46500		
10:15	46604	46800		
10:30	46860	47100		
10:45	47155	47300		
11:00	47181	47500		
11:15	47533	47700		
11:30	47653	47900		
11:45	47787	48150		
12:00	48248	48400		
12:15	48530	48300		
12:30	48625	48200		
12:45	49479	48950		
13:00	48691	49700		
13:15	48217	48700		
13:30	47628	47700		
13:45	47611	48000		
14:00	47282	48300		
14:15	47840	48100		
14:30	47363	47900		
14:45	47090	47450		
15:00	46643	47000		
15:15	46401	46700		
15:30	46024	46400		
15:45	45793	46050		
16:00	45394	45700		
16:15	45000	45500		
16:30	44906	45300		
16:45	44645	45000		
17:00	44280	44700		
17:15	44021	44350		
17:30	43801	44000		
17:45	43837	44000		
18:00	43815	44000		
18:15	43953	44200		
18:30	44098	44400		
18:45	44297	44750		
19:00	44756	45100		
19:15	44542	44700		
19:30	44172	44300		
19:45	43837	43950		
20:00	43464	43600		
20:15	43114	43150		
20:30	42569	42700		
20:45	42296	42450		
21:00	42206	42200		
21:15	42394	42450		
21:30	42763	42700		
21:45	43369	43050		
22:00	43398	43400		
22:15	44223	43900		
22:30	44368	44400		
22:45	45871	45100		
23:00	44896	45800		
23:15	44866	44800		
23:30	43842	43800		
23:45	43707	42950		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
