Journée du 09/03/2007
Heures	Consommation	PrévisionJ-1		
00:00	59685	60000		
00:15	59513	59100		
00:30	58212	58200		
00:45	56952	57200		
01:00	56251	56200		
01:15	57661	57200		
01:30	57297	58200		
01:45	57922	58250		
02:00	57214	58300		
02:15	57671	57850		
02:30	56993	57400		
02:45	56104	56600		
03:00	55225	55800		
03:15	54965	55200		
03:30	54284	54600		
03:45	53728	54200		
04:00	53164	53800		
04:15	53451	53650		
04:30	53300	53500		
04:45	53205	53700		
05:00	53171	53900		
05:15	54689	54650		
05:30	54962	55400		
05:45	55732	56350		
06:00	56823	57300		
06:15	58852	58850		
06:30	59905	60400		
06:45	61289	61950		
07:00	62406	63500		
07:15	63644	64550		
07:30	64506	65600		
07:45	65076	66100		
08:00	65600	66600		
08:15	66429	67150		
08:30	66832	67700		
08:45	67240	68000		
09:00	67611	68300		
09:15	67679	68450		
09:30	67760	68600		
09:45	67904	68700		
10:00	67894	68800		
10:15	67731	68600		
10:30	67277	68400		
10:45	67217	68250		
11:00	66895	68100		
11:15	67204	68000		
11:30	67011	67900		
11:45	67161	67850		
12:00	67053	67800		
12:15	66596	67150		
12:30	66247	66500		
12:45	67304	67250		
13:00	66511	68000		
13:15	66155	67250		
13:30	65529	66500		
13:45	65503	66350		
14:00	64829	66200		
14:15	64989	65600		
14:30	64184	65000		
14:45	63427	64250		
15:00	62761	63500		
15:15	62275	62900		
15:30	61949	62300		
15:45	61382	61900		
16:00	60791	61500		
16:15	60305	61150		
16:30	59911	60800		
16:45	59568	60500		
17:00	59577	60200		
17:15	58871	60100		
17:30	59364	60000		
17:45	59701	60250		
18:00	60147	60500		
18:15	61122	61800		
18:30	62207	63100		
18:45	63805	65150		
19:00	66114	67200		
19:15	67640	67850		
19:30	68203	68500		
19:45	67911	67700		
20:00	67359	66900		
20:15	66286	65950		
20:30	65277	65000		
20:45	64126	64150		
21:00	63491	63300		
21:15	62680	62500		
21:30	61950	61700		
21:45	61267	60950		
22:00	60367	60200		
22:15	61296	60750		
22:30	60999	61300		
22:45	63105	62200		
23:00	62539	63100		
23:15	62045	62150		
23:30	61502	61200		
23:45	61614	60900		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
