Journée du 06/05/2008
Heures	Consommation	PrévisionJ-1		
00:00	49678	50300		
00:15	49012	49350		
00:30	47580	48400		
00:45	46206	47350		
01:00	45658	46300		
01:15	45963	46600		
01:30	45412	46900		
01:45	45614	46800		
02:00	44968	46700		
02:15	45413	46150		
02:30	44594	45600		
02:45	44004	44650		
03:00	43097	43700		
03:15	42616	43100		
03:30	41902	42500		
03:45	41527	42050		
04:00	41229	41600		
04:15	41121	41550		
04:30	41108	41500		
04:45	41147	41700		
05:00	41435	41900		
05:15	42207	42450		
05:30	42735	43000		
05:45	43386	43750		
06:00	44067	44500		
06:15	45436	45600		
06:30	46274	46700		
06:45	47273	47800		
07:00	48740	48900		
07:15	50572	50200		
07:30	51884	51500		
07:45	52610	52350		
08:00	53519	53200		
08:15	54093	54000		
08:30	54656	54800		
08:45	55163	55300		
09:00	55543	55800		
09:15	56089	56100		
09:30	56192	56400		
09:45	56098	56550		
10:00	56417	56700		
10:15	56530	56650		
10:30	56392	56600		
10:45	56421	56650		
11:00	56511	56700		
11:15	56372	56750		
11:30	56777	56800		
11:45	57094	56950		
12:00	57256	57100		
12:15	57019	56700		
12:30	56837	56300		
12:45	57628	57000		
13:00	56867	57700		
13:15	56656	57050		
13:30	56110	56400		
13:45	56469	56450		
14:00	56131	56500		
14:15	56280	56400		
14:30	55770	56300		
14:45	55375	55900		
15:00	55099	55500		
15:15	54699	55100		
15:30	54267	54700		
15:45	53978	54350		
16:00	53577	54000		
16:15	53202	53600		
16:30	52981	53200		
16:45	52534	52750		
17:00	52198	52300		
17:15	51972	52050		
17:30	51749	51800		
17:45	51642	51650		
18:00	51732	51500		
18:15	51859	51700		
18:30	51944	51900		
18:45	52494	52500		
19:00	52830	53100		
19:15	52346	52750		
19:30	52369	52400		
19:45	51517	51900		
20:00	51196	51400		
20:15	50598	51000		
20:30	50496	50600		
20:45	49919	50700		
21:00	50186	50800		
21:15	50586	51300		
21:30	50615	51800		
21:45	51060	51400		
22:00	51023	51000		
22:15	51220	51300		
22:30	51381	51600		
22:45	53090	52250		
23:00	52185	52900		
23:15	51896	51950		
23:30	51131	51000		
23:45	51086	50300		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
