Journée du 07/10/2002
Heures	Consommation	PrévisionJ-1		
00:00	43040	43099		
00:15	42990	42149		
00:30	41830	41200		
00:45	40869	40600		
01:00	40610	40000		
01:15	41040	40450		
01:30	40639	40900		
01:45	41069	40800		
02:00	40599	40700		
02:15	41069	40050		
02:30	40049	39400		
02:45	39380	38900		
03:00	38889	38400		
03:15	38669	37900		
03:30	37959	37400		
03:45	37569	37200		
04:00	37619	37000		
04:15	37790	37149		
04:30	37599	37299		
04:45	37880	37799		
05:00	38369	38299		
05:15	39500	39099		
05:30	40069	39900		
05:45	41119	41150		
06:00	42540	42400		
06:15	44389	43900		
06:30	45919	45400		
06:45	47740	47300		
07:00	49869	49200		
07:15	52110	50700		
07:30	53490	52200		
07:45	54029	52800		
08:00	54310	53400		
08:15	54909	53800		
08:30	54869	54200		
08:45	55049	54499		
09:00	55689	54799		
09:15	55860	54999		
09:30	56069	55200		
09:45	56069	55300		
10:00	56110	55400		
10:15	56169	55450		
10:30	56020	55500		
10:45	55939	55450		
11:00	55759	55400		
11:15	55720	55400		
11:30	55830	55400		
11:45	55840	55349		
12:00	55659	55299		
12:15	55180	54949		
12:30	54919	54599		
12:45	55950	55299		
13:00	55090	56000		
13:15	55000	55299		
13:30	54709	54599		
13:45	54779	54649		
14:00	54479	54700		
14:15	54540	54300		
14:30	54060	53900		
14:45	53430	53400		
15:00	52840	52900		
15:15	52500	52450		
15:30	52229	52000		
15:45	51959	51600		
16:00	51709	51200		
16:15	50979	50899		
16:30	50590	50599		
16:45	50209	50249		
17:00	50040	49900		
17:15	49639	49650		
17:30	49430	49400		
17:45	49560	49499		
18:00	49659	49599		
18:15	50150	50199		
18:30	50909	50799		
18:45	51659	51799		
19:00	53279	52799		
19:15	54200	53699		
19:30	55700	54599		
19:45	56459	55449		
20:00	56529	56299		
20:15	55900	55349		
20:30	54990	54400		
20:45	54080	53349		
21:00	52849	52299		
21:15	51610	51149		
21:30	50439	50000		
21:45	49770	49250		
22:00	48709	48500		
22:15	49119	48899		
22:30	49389	49299		
22:45	50580	49849		
23:00	49740	50400		
23:15	49680	49650		
23:30	49000	48900		
23:45	49099	48599		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
