Journée du 25/06/2011
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	49246	48600	49200	0	449	488	45633	883	ND	6851	ND	1946	-7005	25	ND	ND	ND	ND	ND	ND	
00:15	48238	47400	47850	0	475	501	46924	872	ND	6615	ND	1936	-9086	25							
00:30	46517	46200	46500	0	452	477	46148	861	ND	5700	ND	1934	-9057	25							
00:45	45010	44900	45200	0	379	254	45533	868	ND	4758	ND	1935	-8720	23							
01:00	44025	43600	43900	0	381	144	45401	858	ND	4624	ND	1976	-9360	23	ND	ND	ND	ND	ND	ND	
01:15	44169	43650	43800	0	320	117	46660	833	ND	4284	ND	1941	-9989	21							
01:30	43321	43700	43700	0	258	118	46032	798	ND	4158	ND	1931	-9976	20							
01:45	43249	43400	43400	0	267	117	46206	784	ND	3739	ND	1930	-9796	20							
02:00	42574	43100	43100	0	270	118	45714	790	ND	3543	ND	1928	-9791	20	ND	ND	ND	ND	ND	ND	
02:15	42909	42350	42350	0	247	120	46390	748	ND	3263	ND	1936	-9794	20							
02:30	41637	41600	41600	0	0	120	45853	729	ND	2986	ND	1934	-9955	15							
02:45	40780	40650	40600	0	0	121	45354	710	ND	2676	ND	1936	-9985	15							
03:00	39604	39700	39600	0	0	113	44507	713	ND	2697	ND	1932	-10328	16	ND	ND	ND	ND	ND	ND	
03:15	39357	39200	39100	0	0	112	44595	695	ND	3032	ND	1940	-11012	16							
03:30	38582	38700	38600	0	0	120	44150	683	ND	2646	ND	1937	-10947	16							
03:45	38249	38250	38200	0	0	121	44584	704	ND	2078	ND	1938	-11171	16							
04:00	37858	37800	37800	0	0	121	44070	697	ND	2111	ND	1933	-11069	17	ND	ND	ND	ND	ND	ND	
04:15	37413	37550	37500	0	0	122	44053	704	ND	1555	ND	1938	-10953	17							
04:30	37254	37300	37200	0	0	124	43927	736	ND	1329	ND	1937	-10794	17							
04:45	37151	37150	37150	0	0	123	44158	756	ND	1187	ND	1932	-10999	17							
05:00	37104	37000	37100	0	0	122	44079	771	ND	1180	ND	1924	-10961	17	ND	ND	ND	ND	ND	ND	
05:15	37374	37000	37100	0	0	124	44097	801	ND	1158	ND	1928	-10725	17							
05:30	37138	37000	37100	0	0	123	43857	835	ND	1048	ND	1926	-10645	17							
05:45	36758	36750	36800	0	0	124	43696	878	ND	740	ND	1929	-10603	17							
06:00	36567	36500	36500	0	0	122	43545	850	ND	740	ND	1919	-10603	17	ND	ND	ND	ND	ND	ND	
06:15	36695	36700	36800	0	0	122	43788	902	ND	707	ND	1926	-10739	17							
06:30	37085	36900	37100	0	0	125	44151	944	ND	710	ND	1930	-10763	17							
06:45	37386	37300	37500	0	0	123	44518	911	ND	704	ND	1927	-10790	17							
07:00	37949	37700	37900	0	0	123	44794	918	ND	700	ND	1920	-10500	17	ND	ND	ND	ND	ND	ND	
07:15	38453	38300	38500	0	0	123	44339	954	ND	1908	ND	1986	-10851	17							
07:30	39152	38900	39100	0	0	123	44794	971	ND	2246	ND	1983	-10929	16							
07:45	39655	39600	39700	0	0	122	44822	976	ND	2716	ND	1985	-10932	16							
08:00	40363	40300	40300	0	0	122	44987	958	ND	2743	ND	1975	-10392	16	ND	ND	ND	ND	ND	ND	
08:15	41370	41100	41350	0	0	123	44900	957	ND	2943	ND	2122	-9659	17							
08:30	42395	41900	42400	0	0	122	45602	951	ND	3015	ND	2123	-9406	17							
08:45	43079	42650	43250	0	0	121	45195	912	ND	4248	ND	2116	-9511	17							
09:00	44078	43400	44100	0	2	123	45500	918	ND	4843	ND	2112	-9421	17	ND	ND	ND	ND	ND	ND	
09:15	44935	44100	44750	0	26	124	45249	935	ND	5564	ND	2299	-9264	18							
09:30	45420	44800	45400	0	55	124	45640	958	ND	5658	ND	2297	-9313	19							
09:45	45834	45150	45850	0	54	123	45283	977	ND	6324	ND	2299	-9228	18							
10:00	46113	45500	46300	0	93	121	45557	996	ND	6552	ND	2299	-9505	19	ND	ND	ND	ND	ND	ND	
10:15	46650	45800	46600	0	93	124	45563	1018	ND	7179	ND	2482	-9809	20							
10:30	46871	46100	46900	0	110	124	45761	1045	ND	7251	ND	2475	-9897	20							
10:45	46861	46200	46900	0	168	123	45479	1122	ND	7380	ND	2476	-9890	21							
11:00	46960	46300	46900	0	177	122	45366	1173	ND	7295	ND	2469	-9644	21	ND	ND	ND	ND	ND	ND	
11:15	47343	46450	47150	0	140	122	45111	1192	ND	7221	ND	2609	-9053	22							
11:30	47392	46600	47400	0	187	120	44948	1200	ND	7483	ND	2604	-9151	22							
11:45	47638	46900	47750	0	204	123	45049	1203	ND	7652	ND	2602	-9196	23							
12:00	48045	47200	48100	0	194	123	44884	1228	ND	7622	ND	2592	-8600	22	ND	ND	ND	ND	ND	ND	
12:15	48863	47650	48600	0	194	122	44798	1254	ND	7232	ND	2676	-7414	23							
12:30	48917	48100	49100	0	211	123	44840	1253	ND	7272	ND	2675	-7458	23							
12:45	50022	48800	49600	0	211	124	45228	1249	ND	8245	ND	2682	-7719	23							
13:00	49377	49500	50100	0	206	122	44917	1249	ND	7867	ND	2673	-7659	23	ND	ND	ND	ND	ND	ND	
13:15	48881	48300	49000	0	211	123	44641	1226	ND	7696	ND	2719	-7735	24							
13:30	47873	47100	47900	0	211	123	44144	1235	ND	7395	ND	2717	-7954	24							
13:45	47509	46750	47450	0	159	122	44068	1228	ND	6961	ND	2719	-7750	23							
14:00	47094	46400	47000	0	146	122	43791	1227	ND	6653	ND	2715	-7560	23	ND	ND	ND	ND	ND	ND	
14:15	47239	46500	47050	0	145	122	43896	1220	ND	5677	ND	2702	-6524	24							
14:30	46842	46600	47100	0	155	125	43750	1205	ND	5667	ND	2702	-6764	24							
