Journée du 08/05/2007
Heures	Consommation	PrévisionJ-1		
00:00	46656	47700		
00:15	46199	46650		
00:30	44896	45600		
00:45	43678	44600		
01:00	42977	43600		
01:15	43232	43850		
01:30	42771	44100		
01:45	43104	43950		
02:00	42380	43800		
02:15	42886	43150		
02:30	41673	42500		
02:45	41088	41700		
03:00	39907	40900		
03:15	39547	40250		
03:30	38877	39600		
03:45	38266	39050		
04:00	37787	38500		
04:15	37296	38150		
04:30	37296	37800		
04:45	37259	37500		
05:00	36938	37200		
05:15	37282	37200		
05:30	37292	37200		
05:45	37220	37250		
06:00	37090	37300		
06:15	37052	37000		
06:30	36665	36700		
06:45	36592	36450		
07:00	36925	36200		
07:15	37575	36700		
07:30	37966	37200		
07:45	38034	37550		
08:00	38955	37900		
08:15	39540	38650		
08:30	40297	39400		
08:45	41122	40150		
09:00	41887	40900		
09:15	42358	41600		
09:30	43238	42300		
09:45	43878	42800		
10:00	44592	43300		
10:15	44823	43650		
10:30	45272	44000		
10:45	45480	44200		
11:00	45570	44400		
11:15	46055	44650		
11:30	46193	44900		
11:45	46388	45150		
12:00	47051	45400		
12:15	48020	45950		
12:30	48079	46500		
12:45	49463	47150		
13:00	48734	47800		
13:15	48001	46600		
13:30	46999	45400		
13:45	46515	44800		
14:00	45886	44200		
14:15	45764	43750		
14:30	45234	43300		
14:45	44338	42650		
15:00	43747	42000		
15:15	43172	41600		
15:30	42446	41200		
15:45	42316	40800		
16:00	41748	40400		
16:15	41507	40100		
16:30	41334	39800		
16:45	40955	39650		
17:00	40596	39500		
17:15	40460	39550		
17:30	40828	39600		
17:45	40978	40000		
18:00	41312	40400		
18:15	41768	40850		
18:30	42210	41300		
18:45	42795	41950		
19:00	43583	42600		
19:15	44401	43100		
19:30	44613	43600		
19:45	44586	43750		
20:00	44638	43900		
20:15	44881	44100		
20:30	44863	44300		
20:45	45106	44800		
21:00	45489	45300		
21:15	46074	45750		
21:30	46172	46200		
21:45	46566	46050		
22:00	45788	45900		
22:15	46449	46200		
22:30	46425	46500		
22:45	48312	47350		
23:00	47335	48200		
23:15	47410	47500		
23:30	46623	46800		
23:45	46936	46350		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
