Journée du 02/07/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	51453	52100	51500		
00:15	50528	50750	50150		
00:30	48982	49400	48800		
00:45	47201	48200	47400		
01:00	46103	47000	46000		
01:15	46472	47000	46250		
01:30	45857	47000	46500		
01:45	45965	46750	46350		
02:00	45164	46500	46200		
02:15	45688	45900	45300		
02:30	44466	45300	44400		
02:45	43989	44400	43750		
03:00	43107	43500	43100		
03:15	42815	43000	42650		
03:30	42219	42500	42200		
03:45	41791	42100	41750		
04:00	41544	41700	41300		
04:15	41524	41500	41300		
04:30	41423	41300	41300		
04:45	41765	41600	41600		
05:00	41949	41900	41900		
05:15	42585	42300	42250		
05:30	42768	42700	42600		
05:45	42900	43050	42850		
06:00	43186	43400	43100		
06:15	44098	44350	44200		
06:30	45269	45300	45300		
06:45	46261	46400	46400		
07:00	47506	47500	47500		
07:15	49020	48850	48850		
07:30	50219	50200	50200		
07:45	51266	51300	51250		
08:00	52204	52400	52300		
08:15	53187	53350	53150		
08:30	53955	54300	54000		
08:45	54900	55150	54850		
09:00	55600	56000	55700		
09:15	56200	56600	56150		
09:30	56565	57200	56600		
09:45	57319	57600	57050		
10:00	57521	58000	57500		
10:15	57860	58300	57800		
10:30	58083	58600	58100		
10:45	58424	58900	58500		
11:00	58905	59200	58900		
11:15	59199	59450	59100		
11:30	59289	59700	59300		
11:45	59371	59850	59500		
12:00	59540	60000	59700		
12:15	59671	59900	59600		
12:30	59595	59800	59500		
12:45	60330	60350	60050		
13:00	59701	60900	60600		
13:15	59433	60050	59600		
13:30	58725	59200	58600		
13:45	58942	59050	58700		
14:00	58794	58900	58800		
14:15	59250	59200	59100		
14:30	58830	59500	59400		
14:45	58443	58950	58800		
15:00	57848	58400	58200		
15:15	57757	58050	57850		
15:30	57033	57700	57500		
15:45	57165	57300	57100		
16:00	56547	56900	56700		
16:15	56120	56450	56200		
16:30	55790	56000	55700		
16:45	55503	55750	55450		
17:00	55271	55500	55200		
17:15	54918	55300	54950		
17:30	54809	55100	54700		
17:45	54789	55100	54700		
18:00	54606	55100	54700		
18:15	54583	55100	54750		
18:30	54365	55100	54800		
18:45	54563	55150	54900		
19:00	54211	55200	55000		
19:15	53767	54550	54400		
19:30	53432	53900	53800		
19:45	52662	53300	53200		
20:00	51966	52700	52600		
20:15	51152	52000	51950		
20:30	50769	51300	51300		
20:45	50229	50800	50800		
21:00	49461	50300	50300		
21:15	49501	50000	50050		
21:30	49080	49700	49800		
21:45	49418	50000	50100		
22:00	49637	50300	50400		
22:15	50743	51250	51400		
22:30	51828	52200	52400		
22:45	54297	53450	53650		
23:00	53651	54700	54900		
23:15	53449	53850	53850		
23:30	52197	53000	52800		
23:45	52243	52000	51900		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
