Journée du 15/11/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	60690	60000	60700		
00:15	59907	58950	59550		
00:30	58425	57900	58400		
00:45	56910	56750	57250		
01:00	56096	55600	56100		
01:15	56335	55950	56250		
01:30	55774	56300	56400		
01:45	56103	56100	56100		
02:00	55256	55900	55800		
02:15	55644	55250	55200		
02:30	54567	54600	54600		
02:45	53774	53700	53600		
03:00	52648	52800	52600		
03:15	52216	52150	51900		
03:30	51200	51500	51200		
03:45	50681	50850	50650		
04:00	50147	50200	50100		
04:15	50071	49950	49900		
04:30	49714	49700	49700		
04:45	49418	49500	49500		
05:00	49259	49300	49300		
05:15	49929	49700	49550		
05:30	49780	50100	49800		
05:45	50209	50400	50050		
06:00	50281	50700	50300		
06:15	50891	51350	50750		
06:30	51085	52000	51200		
06:45	51601	52450	51700		
07:00	52099	52900	52200		
07:15	53147	53800	52850		
07:30	53484	54700	53500		
07:45	53744	54950	53900		
08:00	54331	55200	54300		
08:15	54736	55700	54850		
08:30	55404	56200	55400		
08:45	56251	57000	56300		
09:00	57158	57800	57200		
09:15	58125	58350	57750		
09:30	58300	58900	58300		
09:45	58764	59150	58650		
10:00	58854	59400	59000		
10:15	59101	59450	59000		
10:30	58930	59500	59000		
10:45	58585	59450	58800		
11:00	58471	59400	58600		
11:15	58700	59350	58700		
11:30	58835	59300	58800		
11:45	58823	59500	59100		
12:00	59398	59700	59400		
12:15	60068	59900	59750		
12:30	60131	60100	60100		
12:45	61390	60750	60850		
13:00	60684	61400	61600		
13:15	59952	60100	60350		
13:30	59134	58800	59100		
13:45	58679	58150	58700		
14:00	58059	57500	58300		
14:15	58190	57350	58300		
14:30	57485	57200	58300		
14:45	56774	56350	57450		
15:00	56201	55500	56600		
15:15	56155	55100	56150		
15:30	55382	54700	55700		
15:45	55126	54400	55400		
16:00	54641	54100	55100		
16:15	54694	54050	55000		
16:30	54680	54000	54900		
16:45	54952	54300	55050		
17:00	55225	54600	55200		
17:15	56179	56000	56450		
17:30	57883	57400	57700		
17:45	59454	59050	59250		
18:00	60671	60700	60800		
18:15	61486	61500	61450		
18:30	62375	62300	62100		
18:45	62602	62800	62450		
19:00	63156	63300	62800		
19:15	62719	62800	62350		
19:30	62149	62300	61900		
19:45	61152	61650	61300		
20:00	60816	61000	60700		
20:15	59773	60000	59750		
20:30	58871	59000	58800		
20:45	57844	58350	58200		
21:00	57012	57700	57600		
21:15	56543	57050	57000		
21:30	55761	56400	56400		
21:45	55392	55800	55850		
22:00	54965	55200	55300		
22:15	55943	55600	55750		
22:30	56008	56000	56200		
22:45	58785	57400	57650		
23:00	57768	58800	59100		
23:15	57785	58150	58450		
23:30	56963	57500	57800		
23:45	57492	57250	57400		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
