Journée du 16/01/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	72916	73800	72900		
00:15	72931	73050	72300		
00:30	71748	72300	71700		
00:45	70394	71150	70450		
01:00	69236	70000	69200		
01:15	70647	70900	69900		
01:30	69810	71800	70600		
01:45	70410	71700	70550		
02:00	69620	71600	70500		
02:15	70289	70900	69800		
02:30	69150	70200	69100		
02:45	68078	69100	67950		
03:00	66778	68000	66800		
03:15	66415	67200	66150		
03:30	65504	66400	65500		
03:45	64890	65700	64750		
04:00	64017	65000	64000		
04:15	63990	64500	63550		
04:30	63396	64000	63100		
04:45	63228	63600	62900		
05:00	62912	63200	62700		
05:15	63540	63500	63050		
05:30	63368	63800	63400		
05:45	63367	63900	63550		
06:00	63746	64000	63700		
06:15	64612	64350	64150		
06:30	64626	64700	64600		
06:45	65453	65150	65100		
07:00	65756	65600	65600		
07:15	66652	66400	66400		
07:30	67209	67200	67200		
07:45	67710	67900	68050		
08:00	68952	68600	68900		
08:15	69176	69100	69450		
08:30	70027	69600	70000		
08:45	70509	70100	70550		
09:00	71095	70600	71100		
09:15	72172	71250	71850		
09:30	72626	71900	72600		
09:45	73126	72350	73050		
10:00	73552	72800	73500		
10:15	73650	72900	73750		
10:30	73835	73000	74000		
10:45	73912	72950	73900		
11:00	73806	72900	73800		
11:15	74308	73000	74100		
11:30	74415	73100	74400		
11:45	74636	73250	74700		
12:00	74850	73400	75000		
12:15	75442	73600	75450		
12:30	75796	73800	75900		
12:45	77271	74400	76600		
13:00	76543	75000	77300		
13:15	75857	73700	76050		
13:30	74857	72400	74800		
13:45	74250	71700	74300		
14:00	73664	71000	73800		
14:15	73570	70900	73650		
14:30	73157	70800	73500		
14:45	72298	69600	72200		
15:00	71511	68400	70900		
15:15	71071	67950	70400		
15:30	70487	67500	69900		
15:45	70454	67000	69300		
16:00	69994	66500	68700		
16:15	69582	66300	68400		
16:30	69453	66100	68100		
16:45	69405	66250	68250		
17:00	69472	66400	68400		
17:15	69998	67200	69050		
17:30	70882	68000	69700		
17:45	72094	69550	71050		
18:00	73245	71100	72400		
18:15	74087	72050	73200		
18:30	74563	73000	74000		
18:45	75241	73600	74400		
19:00	75502	74200	74800		
19:15	74922	73700	74300		
19:30	74437	73200	73800		
19:45	73661	72650	73200		
20:00	72908	72100	72600		
20:15	72541	71400	71900		
20:30	71413	70700	71200		
20:45	70508	69850	70350		
21:00	69551	69000	69500		
21:15	68707	68300	68750		
21:30	67948	67600	68000		
21:45	67649	67150	67550		
22:00	66411	66700	67100		
22:15	67952	67350	67700		
22:30	67814	68000	68300		
22:45	70422	69050	69350		
23:00	69633	70100	70400		
23:15	69612	69300	69500		
23:30	68634	68500	68600		
23:45	69468	68350	68400		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
