Journée du 09/12/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	61916	62300	61900		
00:15	61038	61200	60850		
00:30	59810	60100	59800		
00:45	58521	58850	58500		
01:00	57547	57600	57200		
01:15	57493	58000	57450		
01:30	56980	58400	57700		
01:45	57486	58250	57650		
02:00	56779	58100	57600		
02:15	57360	57400	56900		
02:30	56192	56700	56200		
02:45	55466	55800	55350		
03:00	54562	54900	54500		
03:15	54040	54300	54000		
03:30	53261	53700	53500		
03:45	52802	53200	53000		
04:00	52520	52700	52500		
04:15	52317	52650	52400		
04:30	52341	52600	52300		
04:45	52400	52850	52600		
05:00	52920	53100	52900		
05:15	53951	53950	53700		
05:30	54419	54800	54500		
05:45	55353	55800	55550		
06:00	56726	56800	56600		
06:15	58775	58400	58250		
06:30	59899	60000	59900		
06:45	61642	61950	61600		
07:00	63378	63900	63300		
07:15	65054	65500	65000		
07:30	66864	67100	66700		
07:45	67610	67950	67650		
08:00	68675	68800	68600		
08:15	68834	69050	68700		
08:30	68840	69300	68800		
08:45	69006	69500	68900		
09:00	68922	69700	69000		
09:15	69227	69850	68900		
09:30	68792	70000	68800		
09:45	69164	69850	68850		
10:00	68708	69700	68900		
10:15	68571	69550	68700		
10:30	68527	69400	68500		
10:45	68565	69350	68550		
11:00	68408	69300	68600		
11:15	68660	69400	68600		
11:30	68840	69500	68600		
11:45	68942	69700	68950		
12:00	69300	69900	69300		
12:15	68800	69250	68850		
12:30	68600	68600	68400		
12:45	68978	69300	68950		
13:00	68362	70000	69500		
13:15	67819	69050	68550		
13:30	67285	68100	67600		
13:45	67280	68400	67500		
14:00	67034	68700	67400		
14:15	67252	68500	67050		
14:30	66751	68300	66700		
14:45	65860	67650	66150		
15:00	65363	67000	65600		
15:15	65100	66600	65250		
15:30	64819	66200	64900		
15:45	64543	65950	64750		
16:00	64421	65700	64600		
16:15	64524	65800	64700		
16:30	64732	65900	64800		
16:45	65100	66300	65200		
17:00	65579	66700	65600		
17:15	66879	68000	66850		
17:30	68502	69300	68100		
17:45	69516	70200	69050		
18:00	70235	71100	70000		
18:15	70493	71500	70400		
18:30	71397	71900	70800		
18:45	71923	72500	71400		
19:00	72329	73100	72000		
19:15	71791	72200	71150		
19:30	70634	71300	70300		
19:45	70034	70550	69600		
20:00	68893	69800	68900		
20:15	68150	68600	67750		
20:30	66553	67400	66600		
20:45	65993	66600	65850		
21:00	64568	65800	65100		
21:15	63447	64650	63950		
21:30	62416	63500	62800		
21:45	61524	62350	61700		
22:00	60779	61200	60600		
22:15	60974	61450	60900		
22:30	61044	61700	61200		
22:45	62661	62750	62300		
23:00	61611	63800	63400		
23:15	61269	62550	62150		
23:30	60614	61300	60900		
23:45	61049	60600	60400		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
