Journée du 19/10/2000
Heures	Consommation	PrévisionJ-1		
00:00	49000	49599		
00:15	48680	48849		
00:30	47500	48099		
00:45	46360	47199		
01:00	45869	46299		
01:15	46220	46699		
01:30	46049	47099		
01:45	46470	46999		
02:00	45549	46900		
02:15	46200	46150		
02:30	45110	45400		
02:45	44549	44700		
03:00	43689	44000		
03:15	43209	43399		
03:30	42630	42799		
03:45	42040	42349		
04:00	41470	41900		
04:15	41520	41749		
04:30	41240	41599		
04:45	41209	41849		
05:00	41509	42099		
05:15	42330	42899		
05:30	42919	43700		
05:45	43729	44800		
06:00	44919	45900		
06:15	46590	47150		
06:30	48150	48400		
06:45	49939	50450		
07:00	51779	52500		
07:15	54049	54149		
07:30	55509	55799		
07:45	56330	56799		
08:00	57099	57799		
08:15	57630	57749		
08:30	57180	57700		
08:45	57150	57550		
09:00	57090	57400		
09:15	57310	57550		
09:30	57139	57700		
09:45	57349	57649		
10:00	57090	57599		
10:15	57200	57649		
10:30	56939	57700		
10:45	56700	57550		
11:00	56549	57400		
11:15	56540	57349		
11:30	56889	57299		
11:45	56360	57299		
12:00	56209	57299		
12:15	55750	56699		
12:30	55189	56099		
12:45	55610	56599		
13:00	54750	57099		
13:15	55319	56499		
13:30	54779	55900		
13:45	54860	55950		
14:00	54470	56000		
14:15	54700	55649		
14:30	54049	55299		
14:45	53340	54849		
15:00	53009	54400		
15:15	52849	53999		
15:30	52259	53599		
15:45	52000	53299		
16:00	51549	53000		
16:15	51610	52700		
16:30	51270	52400		
16:45	50880	52050		
17:00	50659	51700		
17:15	50250	51550		
17:30	50340	51400		
17:45	50720	51700		
18:00	50919	52000		
18:15	51369	52700		
18:30	52419	53400		
18:45	53729	54700		
19:00	55630	56000		
19:15	57080	57350		
19:30	57159	58700		
19:45	57090	58149		
20:00	56479	57599		
20:15	55459	56649		
20:30	54310	55700		
20:45	53569	54700		
21:00	52599	53700		
21:15	51610	52499		
21:30	50279	51299		
21:45	49169	50299		
22:00	48439	49299		
22:15	48869	49749		
22:30	48840	50200		
22:45	50040	50899		
23:00	49740	51599		
23:15	49439	50999		
23:30	48869	50400		
23:45	48900	49900		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
