Journée du 07/08/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	0	853	42679	626	6213	1469	-7044	889	44791	44200	44800		
00:15	0	0	848	43673	613	6390	1459	-9077	883	43901	43000	43600		
00:30	0	0	775	42602	598	5762	1458	-8828	856	42362	41800	42400		
00:45	0	0	737	42266	586	4625	1450	-8728	839	40932	40700	41600		
01:00	0	0	767	42089	572	3987	1453	-8722	851	40141	39600	40800		
01:15	0	0	768	42701	578	3322	1450	-8426	850	40387	39650	40700		
01:30	0	0	770	41822	566	3259	1454	-8355	853	39511	39700	40600		
01:45	0	0	738	41859	572	3319	1456	-8263	842	39677	39450	40050		
02:00	0	0	790	41849	583	3237	1453	-8894	860	39013	39200	39500		
02:15	0	0	784	42841	588	3205	1452	-9602	857	39263	38650	38800		
02:30	0	0	793	42220	613	3173	1456	-10122	862	38129	38100	38100		
02:45	0	0	794	41233	631	3178	1458	-10022	863	37266	37300	37300		
03:00	0	0	818	40754	637	3175	1456	-10283	871	36553	36500	36500		
03:15	0	0	796	40471	642	2671	1458	-9893	864	36140	36000	36000		
03:30	0	0	755	40109	651	2560	1454	-10107	847	35417	35500	35500		
03:45	0	0	798	40055	677	1984	1456	-9901	864	35064	35100	35050		
04:00	0	0	815	39795	698	1914	1460	-10039	871	34639	34700	34600		
04:15	0	0	796	39971	690	1710	1457	-10017	863	34603	34500	34450		
04:30	0	0	785	39921	699	1663	1459	-10187	860	34334	34300	34300		
04:45	0	0	813	39641	708	1569	1452	-9921	867	34257	34150	34250		
05:00	0	0	772	39722	687	1520	1453	-9885	853	34265	34000	34200		
05:15	0	0	780	39526	666	1231	1462	-9160	859	34499	34250	34350		
05:30	0	0	774	39597	677	1260	1460	-9218	857	34545	34500	34500		
05:45	0	0	796	39661	684	1201	1462	-9083	866	34716	34650	34750		
06:00	0	0	770	39814	663	1225	1457	-9092	854	34832	34800	35000		
06:15	0	0	745	40470	648	446	1450	-8994	842	34760	34500	34800		
06:30	0	0	804	40497	645	447	1448	-9206	863	34630	34200	34600		
06:45	0	0	795	40273	630	460	1463	-9245	865	34371	34250	34400		
07:00	0	0	765	40088	616	453	1464	-8838	855	34542	34300	34200		
07:15	0	0	787	40603	609	798	1475	-9403	867	34864	34700	34850		
07:30	0	0	813	41219	584	870	1471	-9432	875	35520	35100	35500		
07:45	0	0	783	40786	560	1720	1472	-9358	859	35950	35750	36100		
08:00	0	0	771	41215	550	1893	1477	-9236	862	36664	36400	36700		
08:15	0	0	784	40828	529	2815	1514	-8955	882	37511	37150	37450		
08:30	0	0	814	41962	498	3193	1513	-9737	892	38238	37900	38200		
08:45	0	0	786	41776	477	3956	1511	-9492	881	39009	38700	39050		
09:00	0	0	781	42109	469	4159	1516	-9160	882	39869	39500	39900		
09:15	0	0	810	42189	437	5045	1592	-9219	916	40841	40150	40650		
09:30	0	0	804	42746	435	5195	1590	-9368	914	41392	40800	41400		
09:45	0	0	812	43024	440	5190	1586	-9291	915	41749	41250	41850		
10:00	0	0	854	43203	428	5254	1591	-9062	938	42263	41700	42300		
10:15	0	0	874	43108	445	5486	1662	-8767	973	42802	42000	42600		
