Journée du 23/10/2003
Heures	Consommation	PrévisionJ-1		
00:00	56603	56500		
00:15	56543	55950		
00:30	55005	55400		
00:45	54070	54350		
01:00	53531	53300		
01:15	54047	53800		
01:30	53680	54300		
01:45	54220	54200		
02:00	53540	54100		
02:15	54008	53700		
02:30	52934	53300		
02:45	52492	52450		
03:00	51807	51600		
03:15	51427	51050		
03:30	50631	50500		
03:45	50051	50050		
04:00	49881	49600		
04:15	49899	49500		
04:30	49890	49400		
04:45	49857	49500		
05:00	50069	49600		
05:15	51238	50500		
05:30	51555	51400		
05:45	52298	52100		
06:00	53028	52800		
06:15	54889	54400		
06:30	55895	56000		
06:45	57479	58100		
07:00	58773	60200		
07:15	60814	62150		
07:30	62192	64100		
07:45	63497	65050		
08:00	65048	66000		
08:15	65709	65950		
08:30	65800	65900		
08:45	66134	66000		
09:00	66628	66100		
09:15	67114	66300		
09:30	67438	66500		
09:45	67651	66400		
10:00	67838	66300		
10:15	67751	66250		
10:30	67782	66200		
10:45	67432	66200		
11:00	67900	66200		
11:15	67965	66100		
11:30	67660	66000		
11:45	67603	66000		
12:00	67493	66000		
12:15	67205	65450		
12:30	66886	64900		
12:45	67656	65350		
13:00	66880	65800		
13:15	66777	65100		
13:30	66540	64400		
13:45	66616	64500		
14:00	66535	64600		
14:15	66603	64200		
14:30	65978	63800		
14:45	65140	63200		
15:00	64787	62600		
15:15	64145	62350		
15:30	63897	62100		
15:45	63389	61750		
16:00	63102	61400		
16:15	62724	61100		
16:30	62462	60800		
16:45	62209	60550		
17:00	61919	60300		
17:15	61384	60250		
17:30	61494	60200		
17:45	61760	60700		
18:00	62197	61200		
18:15	63113	62000		
18:30	63876	62800		
18:45	65469	64500		
19:00	67018	66200		
19:15	68341	67200		
19:30	68696	68200		
19:45	68318	67900		
20:00	67630	67600		
20:15	66814	66400		
20:30	65857	65200		
20:45	65411	64100		
21:00	64060	63000		
21:15	62839	61650		
21:30	61879	60300		
21:45	61020	59300		
22:00	59962	58300		
22:15	60742	58850		
22:30	60497	59400		
22:45	62388	60000		
23:00	61477	60600		
23:15	61038	59600		
23:30	60260	58600		
23:45		58650		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
