Journée du 12/05/2008
Heures	Consommation	PrévisionJ-1		
00:00	44916	43600		
00:15	44347	42750		
00:30	42776	41900		
00:45	41459	40850		
01:00	40829	39800		
01:15	41103	39950		
01:30	40564	40100		
01:45	40686	39900		
02:00	40059	39700		
02:15	40303	39250		
02:30	39194	38800		
02:45	38335	37950		
03:00	37533	37100		
03:15	37265	36550		
03:30	36422	36000		
03:45	36034	35600		
04:00	35494	35200		
04:15	35529	34900		
04:30	35242	34600		
04:45	35178	34450		
05:00	35014	34300		
05:15	35308	34250		
05:30	35443	34200		
05:45	35604	33950		
06:00	35216	33700		
06:15	35090	33550		
06:30	34656	33400		
06:45	34854	33600		
07:00	35406	33800		
07:15	35743	34200		
07:30	36324	34600		
07:45	36916	35100		
08:00	37601	35600		
08:15	38276	36350		
08:30	39183	37100		
08:45	40194	38000		
09:00	41148	38900		
09:15	41831	39450		
09:30	42435	40000		
09:45	42930	40550		
10:00	43233	41100		
10:15	44078	41500		
10:30	44312	41900		
10:45	44400	42200		
11:00	44853	42500		
11:15	45180	42700		
11:30	45278	42900		
11:45	45693	43200		
12:00	46285	43500		
12:15	47121	44100		
12:30	47185	44700		
12:45	48581	45350		
13:00	47920	46000		
13:15	47160	44900		
13:30	46429	43800		
13:45	45881	43250		
14:00	45309	42700		
14:15	45541	42350		
14:30	45152	42000		
14:45	44414	41550		
15:00	43995	41100		
15:15	43650	40700		
15:30	43141	40300		
15:45	42745	40050		
16:00	42322	39800		
16:15	41881	39600		
16:30	41651	39400		
16:45	41456	39200		
17:00	41283	39000		
17:15	41362	39050		
17:30	41645	39100		
17:45	41836	39400		
18:00	42060	39700		
18:15	42305	40150		
18:30	43033	40600		
18:45	43212	41250		
19:00	44045	41900		
19:15	44268	42250		
19:30	44218	42600		
19:45	44525	42650		
20:00	44430	42700		
20:15	44409	42750		
20:30	44188	42800		
20:45	44074	42900		
21:00	44376	43000		
21:15	44594	43250		
21:30	44837	43500		
21:45	45589	43750		
22:00	45511	44000		
22:15	46083	44750		
22:30	46408	45500		
22:45	48220	46350		
23:00	47691	47200		
23:15	47510	46450		
23:30	46685	45700		
23:45	46919	45900		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
