Journée du 16/02/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	78509	78900	78500		
00:15	78423	78200	77700		
00:30	77098	77500	76900		
00:45	75805	76450	76000		
01:00	75122	75400	75100		
01:15	77929	76550	76550		
01:30	77670	77700	78000		
01:45	78538	78100	78400		
02:00	77931	78500	78800		
02:15	78697	77300	78250		
02:30	77757	76100	77700		
02:45	77001	75400	76750		
03:00	75867	74700	75800		
03:15	75727	74100	75350		
03:30	74875	73500	74900		
03:45	74274	73100	74450		
04:00	74009	72700	74000		
04:15	73836	72650	73750		
04:30	73582	72600	73500		
04:45	73705	72650	73550		
05:00	73929	72700	73600		
05:15	74793	73500	74550		
05:30	75598	74300	75500		
05:45	76085	75050	76600		
06:00	77370	75800	77700		
06:15	78439	77050	78650		
06:30	79593	78300	79600		
06:45	80226	79950	80550		
07:00	81508	81600	81500		
07:15	82297	82800	82400		
07:30	83283	84000	83300		
07:45	83366	84400	83650		
08:00	83992	84800	84000		
08:15	84222	85000	84350		
08:30	84728	85200	84700		
08:45	85271	85450	85150		
09:00	85524	85700	85600		
09:15	85512	85700	85800		
09:30	85617	85700	86000		
09:45	85646	85600	85900		
10:00	85669	85500	85800		
10:15	85287	85200	85350		
10:30	84890	84900	84900		
10:45	84666	84650	84650		
11:00	84375	84400	84400		
11:15	84568	84300	84500		
11:30	84576	84200	84600		
11:45	84281	84000	84500		
12:00	84375	83800	84400		
12:15	83608	83200	83600		
12:30	83011	82600	82800		
12:45	83866	83100	83350		
13:00	82908	83600	83900		
13:15	82382	82650	82750		
13:30	81636	81700	81600		
13:45	81355	81600	81250		
14:00	80857	81500	80900		
14:15	80814	81100	80650		
14:30	79967	80700	80400		
14:45	79037	79800	79450		
15:00	78219	78900	78500		
15:15	77830	78550	78100		
15:30	76947	78200	77700		
15:45	76556	77850	77350		
16:00	76038	77500	77000		
16:15	75981	77200	76650		
16:30	75689	76900	76300		
16:45	75568	76600	75950		
17:00	75144	76300	75600		
17:15	75287	76500	75850		
17:30	75445	76700	76100		
17:45	75972	77300	76750		
18:00	76636	77900	77400		
18:15	77769	79650	79150		
18:30	79957	81400	80900		
18:45	82420	83350	82900		
19:00	83755	85300	84900		
19:15	83691	85050	84650		
19:30	83296	84800	84400		
19:45	82564	84050	83650		
20:00	81741	83300	82900		
20:15	81249	82400	82000		
20:30	80306	81500	81100		
20:45	79449	80450	80050		
21:00	78117	79400	79000		
21:15	77294	78400	77950		
21:30	76782	77400	76900		
21:45	75779	76600	76100		
22:00	74899	75800	75300		
22:15	76042	76350	75850		
22:30	76011	76900	76400		
22:45	78433	77900	77400		
23:00	77155	78900	78400		
23:15	76731	77750	77300		
23:30	75847	76600	76200		
23:45	76743	76050	75850		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
