Journée du 28/03/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	58569	60000	58600		
00:15	58157	59100	57650		
00:30	56677	58200	56700		
00:45	55283	57150	55500		
01:00	54462	56100	54300		
01:15	54936	56450	54500		
01:30	54405	56800	54700		
01:45	54518	56800	54450		
02:00	53991	56800	54200		
02:15	54014	56000	53750		
02:30	53176	55200	53300		
02:45	52586	54300	52250		
03:00	51174	53400	51200		
03:15	50874	52700	50800		
03:30	50381	52000	50400		
03:45	49631	51450	49700		
04:00	48892	50900	49000		
04:15	48950	50550	48750		
04:30	48538	50200	48500		
04:45	48373	50100	48400		
05:00	48343	50000	48300		
05:15	48874	50250	48700		
05:30	49074	50500	49100		
05:45	49284	50650	49350		
06:00	49589	50800	49600		
06:15	50132	51150	49900		
06:30	50184	51500	50200		
06:45	49876	51600	50100		
07:00	50097	51700	50000		
07:15	50824	52250	50800		
07:30	51522	52800	51600		
07:45	52038	53450	52400		
08:00	53198	54100	53200		
08:15	53852	54700	53900		
08:30	54698	55300	54600		
08:45	55478	55950	55300		
09:00	56028	56600	56000		
09:15	56916	57050	56650		
09:30	57161	57500	57300		
09:45	57593	57550	57650		
10:00	57700	57600	58000		
10:15	57811	57500	57800		
10:30	57527	57400	57600		
10:45	57733	57200	57600		
11:00	57665	57000	57600		
11:15	57813	56950	57700		
11:30	57773	56900	57800		
11:45	58169	57100	58250		
12:00	58714	57300	58700		
12:15	59637	57600	59100		
12:30	59476	57900	59500		
12:45	60906	58650	60250		
13:00	60152	59400	61000		
13:15	59526	58300	59900		
13:30	58797	57200	58800		
13:45	57775	56700	58050		
14:00	57497	56200	57300		
14:15	57727	55950	57350		
14:30	56960	55700	57400		
14:45	56091	54850	56500		
15:00	55511	54000	55600		
15:15	55119	53650	55200		
15:30	54703	53300	54800		
15:45	54213	52900	54350		
16:00	53843	52500	53900		
16:15	53587	52350	53700		
16:30	53595	52200	53500		
16:45	53456	52000	53250		
17:00	53496	51800	53000		
17:15	53102	52000	53050		
17:30	53488	52200	53100		
17:45	53748	52800	53550		
18:00	54352	53400	54000		
18:15	55173	54350	54800		
18:30	55874	55300	55600		
18:45	56995	56750	56850		
19:00	58187	58200	58100		
19:15	59331	59800	59550		
19:30	60558	61400	61000		
19:45	61259	61600	61050		
20:00	61509	61800	61100		
20:15	61104	61100	60400		
20:30	60078	60400	59700		
20:45	59169	59750	59050		
21:00	58342	59100	58400		
21:15	57666	58300	57600		
21:30	56845	57500	56800		
21:45	56903	57050	56300		
22:00	56317	56600	55800		
22:15	57382	57250	56450		
22:30	57645	57900	57100		
22:45	59970	58950	58150		
23:00	59214	60000	59200		
23:15	59165	59400	58650		
23:30	58716	58800	58100		
23:45	59398	58150	57800		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
