Journée du 08/05/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	56316	56000	56300		
00:15	55473	55000	55250		
00:30	54211	54000	54200		
00:45	52679	52900	52850		
01:00	51516	51800	51500		
01:15	51568	52000	52150		
01:30	51211	52200	52800		
01:45	51318	51800	52150		
02:00	50410	51400	51500		
02:15	50631	50850	51350		
02:30	49709	50300	51200		
02:45	48610	49400	49600		
03:00	47680	48500	48000		
03:15	47184	47800	47300		
03:30	46595	47100	46600		
03:45	45952	46700	46000		
04:00	45412	46300	45400		
04:15	45156	45900	45100		
04:30	44827	45500	44800		
04:45	44457	45250	44550		
05:00	44349	45000	44300		
05:15	44560	45050	44350		
05:30	44527	45100	44400		
05:45	44730	45100	44600		
06:00	44846	45100	44800		
06:15	44728	44800	44550		
06:30	44670	44500	44300		
06:45	44446	44700	44650		
07:00	44912	44900	45000		
07:15	45287	45400	45550		
07:30	46053	45900	46100		
07:45	46387	46500	46600		
08:00	47076	47100	47100		
08:15	48036	47850	47900		
08:30	48686	48600	48700		
08:45	49105	49200	49250		
09:00	49828	49800	49800		
09:15	50426	50500	50250		
09:30	50838	51200	50700		
09:45	51214	51650	51050		
10:00	51398	52100	51400		
10:15	51633	52350	51500		
10:30	51546	52600	51600		
10:45	51571	52600	51600		
11:00	51509	52600	51600		
11:15	51537	52750	51600		
11:30	51417	52900	51600		
11:45	51503	53200	51900		
12:00	52175	53500	52200		
12:15	52888	54000	53000		
12:30	53174	54500	53800		
12:45	54421	55250	54200		
13:00	53733	56000	54600		
13:15	52886	54900	53350		
13:30	51873	53800	52100		
13:45	51555	53250	51600		
14:00	51076	52700	51100		
14:15	50884	52350	50700		
14:30	50137	52000	50300		
14:45	49645	51350	49600		
15:00	48932	50700	48900		
15:15	48541	50250	48400		
15:30	47823	49800	47900		
15:45	47370	49300	47350		
16:00	46877	48800	46800		
16:15	46699	48450	46350		
16:30	46318	48100	45900		
16:45	45994	47950	45700		
17:00	45496	47800	45500		
17:15	45533	47700	45350		
17:30	45558	47600	45200		
17:45	45626	48000	45700		
18:00	46023	48400	46200		
18:15	46791	48700	46600		
18:30	47462	49000	47000		
18:45	47637	49550	47600		
19:00	48563	50100	48200		
19:15	48863	50350	48550		
19:30	48992	50600	48900		
19:45	48805	50700	49100		
20:00	49310	50800	49300		
20:15	49140	50600	49100		
20:30	48810	50400	48900		
20:45	48817	50600	49150		
21:00	48954	50800	49400		
21:15	49416	51200	49800		
21:30	49639	51600	50200		
21:45	50015	51650	50250		
22:00	49770	51700	50300		
22:15	50873	52200	50850		
22:30	51186	52700	51400		
22:45	53594	53750	52450		
23:00	53195	54800	53500		
23:15	53014	54300	53300		
23:30	52265	53800	53100		
23:45	53137	53250	52900		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
