Journée du 13/06/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	49553	49700	49600		
00:15	48962	48700	48550		
00:30	47519	47700	47500		
00:45	45957	46400	46100		
01:00	44833	45100	44700		
01:15	45565	45450	45000		
01:30	44783	45800	45300		
01:45	44955	45650	45050		
02:00	44309	45500	44800		
02:15	44767	44800	44250		
02:30	43635	44100	43700		
02:45	43035	43350	42900		
03:00	42136	42600	42100		
03:15	41701	42000	41650		
03:30	41150	41400	41200		
03:45	40629	41050	40800		
04:00	40327	40700	40400		
04:15	40269	40550	40400		
04:30	40591	40400	40400		
04:45	40666	40650	40650		
05:00	40941	40900	40900		
05:15	41464	41350	41400		
05:30	41833	41800	41900		
05:45	42133	42050	42150		
06:00	42538	42300	42400		
06:15	43646	43300	43500		
06:30	44620	44300	44600		
06:45	45974	45550	46050		
07:00	47463	46800	47500		
07:15	49195	48400	49050		
07:30	50477	50000	50600		
07:45	51439	50950	51500		
08:00	52344	51900	52400		
08:15	53242	52600	52950		
08:30	53530	53300	53500		
08:45	54305	53900	54200		
09:00	54921	54500	54900		
09:15	55339	55050	55300		
09:30	55484	55600	55700		
09:45	56047	55800	55850		
10:00	56064	56000	56000		
10:15	56351	56150	56150		
10:30	56449	56300	56300		
10:45	56332	56450	56450		
11:00	56648	56600	56600		
11:15	57068	56750	56800		
11:30	56924	56900	57000		
11:45	56912	57050	57150		
12:00	57593	57200	57300		
12:15	57268	56850	56950		
12:30	57068	56500	56600		
12:45	57953	57200	57250		
13:00	57438	57900	57900		
13:15	56971	56900	56900		
13:30	56258	55900	55900		
13:45	56201	56300	56300		
14:00	56096	56700	56700		
14:15	56418	56250	56200		
14:30	55948	55800	55700		
14:45	55383	55400	55300		
15:00	54987	55000	54900		
15:15	54594	54650	54550		
15:30	53510	54300	54200		
15:45	53525	53850	53700		
16:00	52780	53400	53200		
16:15	52483	52850	52650		
16:30	51706	52300	52100		
16:45	51569	51900	51700		
17:00	51385	51500	51300		
17:15	50876	51250	51000		
17:30	50832	51000	50700		
17:45	50998	51000	50700		
18:00	51309	51000	50700		
18:15	51039	51150	50850		
18:30	51243	51300	51000		
18:45	51433	51550	51250		
19:00	51834	51800	51500		
19:15	51296	51350	51050		
19:30	50947	50900	50600		
19:45	50295	50450	50150		
20:00	49569	50000	49700		
20:15	49502	49350	49050		
20:30	48836	48700	48400		
20:45	48175	48250	48000		
21:00	47740	47800	47600		
21:15	47656	47500	47300		
21:30	47108	47200	47000		
21:45	48014	47450	47250		
22:00	48005	47700	47500		
22:15	49051	48800	48600		
22:30	49433	49900	49700		
22:45	52249	50950	50750		
23:00	51470	52000	51800		
23:15	51355	51250	51050		
23:30	50293	50500	50300		
23:45	50554	49800	49700		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
