Journée du 22/02/2005
Heures	Consommation	PrévisionJ-1		
00:00	70513	70800		
00:15	70295	70000		
00:30	69127	69200		
00:45	67965	68500		
01:00	67489	67800		
01:15	70556	69450		
01:30	70723	71100		
01:45	71665	71400		
02:00	70940	71700		
02:15	71782	71250		
02:30	70912	70800		
02:45	70047	70000		
03:00	69448	69200		
03:15	68988	68650		
03:30	68182	68100		
03:45	67822	67550		
04:00	67214	67000		
04:15	67035	66800		
04:30	67031	66600		
04:45	66854	66700		
05:00	66846	66800		
05:15	67770	67550		
05:30	68121	68300		
05:45	68975	69200		
06:00	69773	70100		
06:15	70735	71150		
06:30	71979	72200		
06:45	73051	72800		
07:00	73919	73400		
07:15	74226	74150		
07:30	75230	74900		
07:45	75441	75350		
08:00	75781	75800		
08:15	76686	76250		
08:30	77036	76700		
08:45	77522	76950		
09:00	77613	77200		
09:15	77920	77350		
09:30	78228	77500		
09:45	78598	77550		
10:00	78577	77600		
10:15	78698	77600		
10:30	78816	77600		
10:45	78722	77550		
11:00	78720	77500		
11:15	78830	77650		
11:30	79040	77800		
11:45	78935	77700		
12:00	78823	77600		
12:15	78495	77100		
12:30	78117	76600		
12:45	79286	77350		
13:00	78390	78100		
13:15	78476	77550		
13:30	78222	77000		
13:45	78358	76950		
14:00	77928	76900		
14:15	77995	76600		
14:30	77631	76300		
14:45	76460	75750		
15:00	76070	75200		
15:15	75550	74900		
15:30	75245	74600		
15:45	74834	74350		
16:00	74592	74100		
16:15	74327	74050		
16:30	74207	74000		
16:45	73731	73650		
17:00	73586	73300		
17:15	73226	73400		
17:30	73636	73500		
17:45	74014	74000		
18:00	74553	74500		
18:15	74990	76000		
18:30	76724	77500		
18:45	79211	79400		
19:00	80849	81300		
19:15	81316	80750		
19:30	80757	80200		
19:45	80064	79450		
20:00	79380	78700		
20:15	78737	77850		
20:30	77563	77000		
20:45	76538	76050		
21:00	75900	75100		
21:15	74659	74000		
21:30	73601	72900		
21:45	72929	72150		
22:00	71711	71400		
22:15	73026	72200		
22:30	72915	73000		
22:45	74722	74000		
23:00	74035	75000		
23:15	73286	73900		
23:30	72601	72800		
23:45	72861	72500		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
