Journée du 24/02/2007
Heures	Consommation	PrévisionJ-1		
00:00	59400	59500		
00:15	59089	58650		
00:30	57634	57800		
00:45	56281	56750		
01:00	55732	55700		
01:15	56218	56150		
01:30	55553	56600		
01:45	55992	56550		
02:00	55104	56500		
02:15	55921	55950		
02:30	54602	55400		
02:45	53862	54300		
03:00	52792	53200		
03:15	52329	52500		
03:30	51351	51800		
03:45	50889	51200		
04:00	50329	50600		
04:15	50045	50350		
04:30	49554	50100		
04:45	49349	49800		
05:00	49157	49500		
05:15	49704	49750		
05:30	49896	50000		
05:45	49920	50150		
06:00	50192	50300		
06:15	50973	50700		
06:30	51175	51100		
06:45	51489	51650		
07:00	52312	52200		
07:15	53128	52750		
07:30	53240	53300		
07:45	53374	53550		
08:00	53827	53800		
08:15	54125	54500		
08:30	54991	55200		
08:45	55878	56000		
09:00	56525	56800		
09:15	57294	57300		
09:30	57789	57800		
09:45	58030	58150		
10:00	58076	58500		
10:15	58356	58500		
10:30	58596	58500		
10:45	58406	58350		
11:00	58293	58200		
11:15	58676	58250		
11:30	58237	58300		
11:45	58385	58350		
12:00	58980	58400		
12:15	59249	58550		
12:30	59373	58700		
12:45	60867	59600		
13:00	59884	60500		
13:15	59513	59350		
13:30	58454	58200		
13:45	57923	57450		
14:00	57166	56700		
14:15	57538	56350		
14:30	56690	56000		
14:45	55589	55250		
15:00	55443	54500		
15:15	55164	54100		
15:30	54244	53700		
15:45	54222	53350		
16:00	53857	53000		
16:15	53817	52650		
16:30	53463	52300		
16:45	53344	52200		
17:00	53390	52100		
17:15	53543	52200		
17:30	53631	52300		
17:45	54132	53100		
18:00	55116	53900		
18:15	56286	55700		
18:30	57723	57500		
18:45	60106	59400		
19:00	61346	61300		
19:15	61958	61400		
19:30	61806	61500		
19:45	61003	61050		
20:00	60637	60600		
20:15	60218	59850		
20:30	59156	59100		
20:45	58595	58300		
21:00	57773	57500		
21:15	57048	56700		
21:30	56352	55900		
21:45	55734	55350		
22:00	55149	54800		
22:15	56087	55500		
22:30	56147	56200		
22:45	58279	57250		
23:00	57484	58300		
23:15	57926	57450		
23:30	56766	56600		
23:45	57292	56350		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
