Journée du 01/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	70974	70000	70100	583	4457	3794	56733	648	0	6806	-3	734	-2780	89	3000	-500	-1278	-233	-2328	-2927	
00:15		68850	69100																		
00:30	69079	67700	68100	516	4182	3194	56950	614	0	7332	-16	721	-4415	82							
00:45		66600	66800																		
01:00	65977	65500	65500	517	3444	3147	56492	613	0	5965	-171	721	-4750	75	3000	-500	-1424	-490	-2084	-2572	
01:15		65900	66000																		
01:30	66392	66300	66500	516	3395	3131	56676	631	0	5838	-561	726	-3960	75							
01:45		66100	65950																		
02:00	65484	65900	65400	516	3316	3132	56491	631	0	5721	-1100	729	-3953	75	3000	-499	-1798	-415	-1824	-2768	
02:15		65400	64950																		
02:30	65152	64900	64500	517	3712	3077	56443	582	0	5739	-1259	728	-4386	80							
02:45		63950	63600																		
03:00	63064	63000	62700	516	3203	3081	55637	553	0	5358	-1337	729	-4676	75	1968	-500	-2018	-777	-1645	-2887	
03:15		62350	62050																		
03:30	61816	61700	61400	517	3384	3076	56026	566	0	5296	-1855	728	-5921	77							
03:45		61300	60950																		
04:00	60811	60900	60500	517	3172	3057	56189	555	0	5190	-2175	728	-6422	75	1597	-500	-2233	-708	-1832	-2667	
04:15		60550	60200																		
04:30	60422	60200	59900	517	2920	3053	56057	583	0	5129	-2185	734	-6386	72							
04:45		60050	59850																		
05:00	60371	59900	59800	517	2863	3081	55904	602	0	5062	-2183	732	-6208	71	2058	-500	-1938	-328	-1930	-2693	
05:15		60400	60300																		
05:30	61146	60900	60800	518	2851	3053	55717	581	0	5302	-2184	725	-5417	71							
05:45		61250	61150																		
06:00	61751	61600	61500	518	2939	3095	55553	587	0	5365	-2183	730	-4852	72	3000	-1	-2005	232	-2278	-2803	
06:15		62150	62200																		
06:30	63163	62700	62900	517	3372	3041	55650	579	0	5461	-2180	731	-4007	78							
06:45		63400	63750																		
07:00	64441	64100	64600	517	3774	3302	55710	577	0	5535	-1689	724	-4010	83	3000	0	-1569	766	-2648	-3152	
07:15		64800	65450																		
07:30	66201	65500	66300	516	3711	3630	55650	580	0	5602	-422	722	-3788	82							
07:45		66400	66750																		
08:00	67266	67300	67200	514	3707	3717	55593	559	0	6057	-7	727	-3602	81	3000	-1	-936	695	-2658	-3147	
08:15		67900	67850																		
08:30	68540	68500	68500	515	3970	3728	55920	539	31	6267	-4	727	-3153	84							
08:45		69200	69100																		
09:00	70081	69900	69700	514	4101	3769	55986	511	182	7577	-33	722	-3248	84	3000	157	-1581	700	-2603	-2452	
09:15		70550	70300																		
09:30	71396	71200	70900	515	3904	3777	56047	503	433	8502	-54	717	-2950	80							
09:45		71750	71300																		
10:00	72090	72300	71700	516	4018	3751	56097	507	808	8700	-58	716	-2967	81	3000	5	-1737	695	-2529	-2378	
10:15		72300	71350																		
10:30	72050	72300	71000	516	3870	3799	56055	514	1163	9064	-10	716	-3636	79							
10:45		72400	71100																		
11:00	71920	72500	71200	517	3569	3754	56090	517	1453	8970	-2	719	-3667	75	3000	-499	-2166	695	-2174	-1957	
11:15		72350	71150																		
11:30	71971	72200	71100	517	3506	3793	56019	529	1657	8498	-6	716	-3258	74							
11:45		72550	71250																		
12:00	72400	72900	71400	518	3457	3728	55923	538	1867	8663	-2	726	-3019	73	3000	-488	-2069	695	-1562	-2236	
12:15		73000	71500																		
12:30	72712	73100	71600	518	3503	3719	56004	544	2029	8379	-3	729	-2710	74							
12:45		73500	72100																		
13:00	73169	73900	72600	517	3435	3724	55971	590	2093	8925	-2	731	-2815	73	3000	-499	-2340	690	-1446	-2217	
13:15		72400	70950																		
13:30	70979	70900	69300	518	3324	3707	55781	683	2106	7158	-2	738	-3032	73							
13:45		70150	68450																		
14:00	69184	69400	67600	517	3242	3697	55305	742	1979	6485	-2	736	-3516	73	3000	-200	-2289	592	-2535	-2826	
14:15		69000	67350																		
14:30	68469	68600	67100	517	3485	3698	55611	817	1830	6335	-206	736	-4354	76							
14:45		67700	66350																		
15:00	66599	66800	65600	518	2939	3764	54916	927	1515	6100	-409	732	-4401	71	2237	-280	-1964	675	-2658	-3191	
15:15		66350	65250																		
15:30	65701	65900	64900	516	3010	3759	55413	1009	1139	5984	-812	729	-5045	72							
15:45		65450	64600																		
16:00	65108	65000	64300	517	2935	3864	55500	1049	756	6130	-896	727	-5473	72	1243	-20	-2307	700	-2658	-3200	
16:15		65300	64650																		
16:30	65103	65600	65000	517	3139	3924	55963	1095	365	6454	-485	727	-6595	74							
16:45		66300	65750																		
17:00	66151	67000	66500	517	3350	3929	56030	1173	96	6802	-485	721	-5982	76	2044	-194	-2283	700	-2578	-2709	
17:15		68500	68100																		
17:30	69542	70000	69700	516	3534	4014	55952	1327	14	8570	-4	721	-5102	76							
17:45		71200	70950																		
18:00	72269	72400	72200	517	3804	4106	56120	1507	2	10454	-2	725	-4963	78	2909	-499	-2462	700	-2346	-1250	
18:15		73250	73100																		
18:30	73677	74100	74000	517	3597	4154	56214	1690	0	9790	-2	722	-3006	76							
18:45		74550	74500																		
19:00	74824	75000	75000	518	3733	4156	56513	1781	0	10395	-2	717	-2987	76	2970	-70	-1456	700	-2331	-2364	
19:15		74450	74450																		
19:30	74211	73900	73900	519	3588	4150	56771	1745	0	9280	-2	716	-2554	76							
19:45		73050	73100																		
20:00	72969	72200	72300	519	3520	4151	56843	1815	0	8135	-2	714	-2725	76	3000	-159	-1342	367	-2512	-2999	
20:15		71400	71500																		
20:30	71411	70600	70700	519	3411	4151	56792	1828	0	7785	-2	711	-3784	75							
20:45		69850	70000																		
21:00	69784	69100	69300	519	3187	4136	56763	1809	0	6765	-2	716	-4107	73	3000	340	-1797	-387	-2658	-3102	
21:15		68400	68600																		
21:30	68124	67700	67900	520	3180	4116	56679	1813	0	6060	-248	717	-4713	74							
21:45		67500	67700																		
22:00	67392	67300	67500	518	3294	4111	56071	1892	0	5868	-582	714	-4495	77	3000	-301	-1648	515	-2449	-2685	
22:15		67850	68100																		
22:30	68340	68400	68700	516	3178	4151	55843	1892	0	5932	-312	713	-3574	75							
22:45		69800	70100																		
23:00	71380	71200	71500	517	3587	4115	56416	1929	0	7714	-8	709	-3601	77	3000	-266	-1412	618	-1914	-2539	
23:15		70800	71050																		
23:30	70567	70400	70600	516	3036	4177	55923	1952	0	6634	-3	713	-2381	72							
23:45		70300	70400																		
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
