Journée du 01/04/2006
Heures	Consommation	PrévisionJ-1		
00:00	53227	53000		
00:15	52310	52450		
00:30	50930	51900		
00:45	49857	50800		
01:00	49173	49700		
01:15	49598	50050		
01:30	48758	50400		
01:45	49383	50250		
02:00	48857	50100		
02:15	49726	49200		
02:30	48713	48300		
02:45	47523	47550		
03:00	46393	46800		
03:15	45970	46150		
03:30	45086	45500		
03:45	44483	44900		
04:00	44014	44300		
04:15	43695	43950		
04:30	43288	43600		
04:45	43247	43350		
05:00	42964	43100		
05:15	43092	43250		
05:30	43201	43400		
05:45	43538	43800		
06:00	43886	44200		
06:15	44305	44800		
06:30	44844	45400		
06:45	45096	46000		
07:00	45947	46600		
07:15	46417	46850		
07:30	46674	47100		
07:45	46877	47600		
08:00	47837	48100		
08:15	48536	48950		
08:30	49111	49800		
08:45	49943	50600		
09:00	50608	51400		
09:15	51604	51900		
09:30	51928	52400		
09:45	52172	52700		
10:00	51996	53000		
10:15	52320	52950		
10:30	52284	52900		
10:45	52075	52800		
11:00	52154	52700		
11:15	52157	52650		
11:30	51819	52600		
11:45	51948	52800		
12:00	52382	53000		
12:15	52917	53300		
12:30	53038	53600		
12:45	54484	54400		
13:00	53642	55200		
13:15	52840	54050		
13:30	52226	52900		
13:45	51720	52300		
14:00	51219	51700		
14:15	51269	51450		
14:30	50521	51200		
14:45	49482	50450		
15:00	48617	49700		
15:15	48454	49350		
15:30	48075	49000		
15:45	47284	48500		
16:00	46941	48000		
16:15	46440	47750		
16:30	46068	47500		
16:45	45832	47300		
17:00	45520	47100		
17:15	45095	46850		
17:30	45126	46600		
17:45	45176	46900		
18:00	45663	47200		
18:15	46070	47750		
18:30	46126	48300		
18:45	46777	48900		
19:00	47292	49500		
19:15	47470	49850		
19:30	47482	50200		
19:45	47808	50100		
20:00	47770	50000		
20:15	48669	50600		
20:30	49327	51200		
20:45	50637	51650		
21:00	50709	52100		
21:15	50594	51450		
21:30	49951	50800		
21:45	49347	50200		
22:00	48487	49600		
22:15	49385	50150		
22:30	49916	50700		
22:45	51845	51700		
23:00	51115	52700		
23:15	51331	52200		
23:30	50839	51700		
23:45	51276	51350		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
