Journée du 19/07/2000
Heures	Consommation	PrévisionJ-1		
00:00	45790	45400		
00:15	45349	44499		
00:30	44090	43599		
00:45	42830	42599		
01:00	42279	41599		
01:15	42479	41899		
01:30	42110	42200		
01:45	42479	41950		
02:00	41709	41700		
02:15	42029	41100		
02:30	41189	40500		
02:45	40459	39700		
03:00	39669	38900		
03:15	39119	38599		
03:30	38729	38299		
03:45	38630	37949		
04:00	38159	37599		
04:15	38069	37499		
04:30	38099	37400		
04:45	37740	37450		
05:00	38139	37500		
05:15	38639	38000		
05:30	38889	38500		
05:45	39459	38799		
06:00	39279	39099		
06:15	39930	39799		
06:30	40659	40500		
06:45	41380	41500		
07:00	42430	42500		
07:15	43750	43649		
07:30	44889	44799		
07:45	45779	45699		
08:00	46770	46599		
08:15	47909	47499		
08:30	48470	48400		
08:45	49259	48999		
09:00	49759	49599		
09:15	50369	49999		
09:30	50779	50400		
09:45	51029	50749		
10:00	51409	51099		
10:15	51770	51349		
10:30	51810	51599		
10:45	51700	51749		
11:00	52099	51900		
11:15	52090	51999		
11:30	52189	52099		
11:45	52439	52149		
12:00	52500	52200		
12:15	52130	51800		
12:30	51909	51400		
12:45	52569	52050		
13:00	52020	52700		
13:15	52060	52200		
13:30	51919	51700		
13:45	52020	51800		
14:00	51889	51900		
14:15	52060	51550		
14:30	51689	51200		
14:45	51520	50850		
15:00	51139	50500		
15:15	50669	50250		
15:30	50430	50000		
15:45	50159	49700		
16:00	49869	49400		
16:15	49349	49050		
16:30	49110	48700		
16:45	48970	48350		
17:00	48560	48000		
17:15	48270	47600		
17:30	48150	47200		
17:45	48060	46899		
18:00	47950	46599		
18:15	47770	46699		
18:30	48020	46799		
18:45	47979	46949		
19:00	48250	47099		
19:15	48009	46849		
19:30	47240	46599		
19:45	46799	46199		
20:00	46930	45799		
20:15	46229	45399		
20:30	45619	45000		
20:45	45180	44649		
21:00	44979	44299		
21:15	44830	43899		
21:30	44619	43500		
21:45	44930	43850		
22:00	45330	44200		
22:15	46360	45100		
22:30	47220	46000		
22:45	48720	46850		
23:00	47819	47700		
23:15	47580	46800		
23:30	46900	45900		
23:45	46950	45400		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
