Journée du 14/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	73155	73400	71900	510	3934	4318	56814	2195	0	8380	-2	693	-3685	80	2800	-900	-1389	1000	-2153	-2569	
00:15		72450	70800																		
00:30	71235	71500	69700	497	3948	3505	56031	2223	0	7654	-3	693	-3313	79							
00:45		70750	68550																		
01:00	68183	70000	67400	497	3762	3335	55466	2281	0	7158	-1019	687	-3985	78	2765	-999	-1899	1100	-1681	-2044	
01:15		70700	68400																		
01:30	69629	71400	69400	497	3982	3107	55921	2329	0	6868	-1014	704	-2764	80							
01:45		71250	69350																		
02:00	69191	71100	69300	500	3823	3090	56078	2391	0	6735	-833	700	-3293	77	2800	-999	-1974	1100	-1777	-2226	
02:15		70300	68300																		
02:30	68667	69500	67300	496	4179	3090	56555	2484	0	5669	-1288	702	-3220	83							
02:45		68300	66450																		
03:00	66552	67100	65600	497	3908	3090	56093	2532	0	5519	-2518	702	-3271	82	2800	-999	-2508	1100	-1969	-2565	
03:15		66150	64800																		
03:30	65023	65200	64000	498	3622	3093	55960	2680	0	5434	-2648	695	-4310	78							
03:45		64650	63550																		
04:00	63856	64100	63100	497	3214	3102	55600	2850	0	5142	-2932	698	-4314	74	2529	-999	-2305	1100	-2098	-2780	
04:15		64100	62850																		
04:30	63635	64100	62600	496	3170	3084	55636	3153	0	5085	-2923	702	-4767	73							
04:45		64350	62650																		
05:00	63767	64600	62700	495	3039	3073	55513	3453	0	5100	-2914	698	-4691	71	2705	-999	-771	1100	-2326	-2928	
05:15		65550	63750																		
05:30	65417	66500	64800	495	3243	3103	55525	3621	0	5237	-2892	694	-3610	73							
05:45		67500	65550																		
06:00	67037	68500	66300	491	3355	3192	55795	3799	0	5651	-2637	707	-3316	74	1591	-247	-845	1100	-2413	-2791	
06:15		70300	68500																		
06:30	70964	72100	70700	492	3768	3661	56924	4005	0	6203	-954	708	-3844	77							
06:45		74000	72600																		
07:00	74646	75900	74500	493	4466	3973	57214	4188	0	7024	-66	703	-3349	84	1718	-131	-796	1000	-2338	-2783	
07:15		77350	76050																		
07:30	78299	78800	77600	494	4754	4231	57114	4474	0	10096	-2	701	-3563	84							
07:45		79400	78300																		
08:00	79830	80000	79000	490	4831	4478	57407	4704	0	10767	-2	700	-3545	85	1191	-178	-1206	1000	-2448	-2586	
08:15		79800	79050																		
08:30	79726	79600	79100	493	4610	4705	57555	4831	1	11221	-2	692	-4380	82							
08:45		79700	78900																		
09:00	79324	79800	78700	490	4431	4683	57752	4990	23	10901	-28	692	-4610	81	427	-744	-1733	1000	-2653	-2396	
09:15		79900	78650																		
09:30	79569	80000	78600	500	4701	4694	57798	5183	64	12072	-2	689	-6131	82							
09:45		79850	78650																		
10:00	79479	79700	78700	498	4725	4723	57786	5267	131	11920	-2	678	-6247	82	-61	-819	-1938	1000	-2523	-2379	
10:15		79750	78750																		
10:30	79476	79800	78800	498	4884	4686	57747	5417	194	12275	-2	674	-6897	83							
10:45		79900	79050																		
11:00	79553	80000	79300	503	4775	4736	57734	5642	263	11910	-2	666	-6674	82	7	-853	-2078	1000	-2292	-2881	
11:15		80000	79400																		
11:30	79843	80000	79500	496	4834	4943	57752	5811	324	12290	-2	682	-7286	83							
11:45		80200	79650																		
12:00	80451	80400	79800	491	4789	5076	57748	5937	352	12117	-2	684	-6741	83	79	-999	-1969	1000	-1981	-2767	
12:15		79900	79350																		
12:30	79576	79400	78900	492	4811	4952	57727	5964	376	11265	-2	680	-6687	84							
12:45		80000	79550																		
13:00	79661	80600	80200	493	4834	5134	57703	5992	364	11213	-2	683	-6755	84	593	-1000	-1754	1000	-2509	-2996	
13:15		79300	79100																		
13:30	78680	78000	78000	493	4816	5081	57622	6058	340	10566	-2	675	-6969	85							
13:45		77650	77800																		
14:00	78301	77300	77600	495	4650	5016	57564	6059	302	9885	-3	682	-6350	84	1800	-1000	-1821	1000	-2653	-2976	
14:15		76950	77300																		
14:30	77737	76600	77000	497	4440	5149	57589	6093	255	8899	-3	668	-5850	83							
14:45		75800	76000																		
15:00	76024	75000	75000	495	4036	5013	57566	6104	208	8050	-214	685	-5917	79	1800	-1000	-2516	1000	-2653	-3022	
15:15		74400	74400																		
15:30	75198	73800	73800	493	4111	5023	57513	6112	160	8137	-455	692	-6586	80							
15:45		73400	73350																		
16:00	74424	73000	72900	494	4128	5056	57325	6103	100	8049	-966	681	-6547	82	1163	-999	-2421	1000	-2653	-3200	
16:15		72850	72750																		
16:30	74027	72700	72600	497	3973	5112	57365	6001	35	8323	-546	682	-7415	80							
16:45		73250	73000																		
