Journée du 13/11/2011
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	52044	52300	52300	0	1412	242	46279	2014	ND	3239	ND	5141	-6286	60	ND	ND	ND	ND	ND	ND	
00:15	51596	51350	51300	0	1449	170	46658	1982	ND	3601	ND	5128	-7394	59							
00:30	50322	50400	50300	0	1403	130	45996	1954	ND	3242	ND	5123	-7528	60							
00:45	48789	49400	49150	0	1297	165	45096	1937	ND	2763	ND	5125	-7596	60							
01:00	48094	48400	48000	0	1234	133	45462	1961	ND	2122	ND	5132	-7952	59	ND	ND	ND	ND	ND	ND	
01:15	48473	48300	48100	0	1267	167	46168	1959	ND	2351	ND	5088	-8529	58							
01:30	47707	48200	48200	0	1251	156	45926	1946	ND	1878	ND	5093	-8543	59							
01:45	47966	48100	47950	0	1252	160	45957	1931	ND	1959	ND	5098	-8393	59							
02:00	47003	48000	47700	0	1204	189	45309	1912	ND	2171	ND	5078	-8862	58	ND	ND	ND	ND	ND	ND	
02:15	47391	47300	46950	0	1276	208	46265	1945	ND	2216	ND	5091	-9612	59							
02:30	46163	46600	46200	0	1248	193	45749	1953	ND	1705	ND	5098	-9785	59							
02:45	45421	45700	45300	0	1244	208	45792	1973	ND	859	ND	5110	-9768	60							
03:00	44419	44800	44400	0	1147	171	45199	1978	ND	697	ND	5089	-9865	59	ND	ND	ND	ND	ND	ND	
03:15	43926	44250	43800	0	1063	195	44872	1996	ND	625	ND	5091	-9918	58							
03:30	43215	43700	43200	0	953	194	44383	2017	ND	443	ND	5094	-9871	57							
03:45	42795	43250	42750	0	951	117	44194	1983	ND	364	ND	5107	-9922	57							
04:00	42345	42800	42300	0	951	136	43834	1967	ND	155	ND	5097	-9797	58	ND	ND	ND	ND	ND	ND	
04:15	41855	42500	42000	0	969	173	43631	1956	ND	58	ND	5056	-9990	58							
04:30	41828	42200	41700	0	970	207	43387	1916	ND	57	ND	5088	-9798	59							
04:45	41525	42000	41550	0	979	170	43136	1903	ND	49	ND	5099	-9812	59							
05:00	41631	41800	41400	0	982	180	43218	1948	ND	18	ND	5091	-9809	59	ND	ND	ND	ND	ND	ND	
05:15	41874	41850	41650	0	998	104	43667	1993	ND	29	ND	5086	-10005	58							
05:30	41964	41900	41900	0	1005	108	43664	2007	ND	3	ND	5098	-9922	59							
05:45	41995	42050	42050	0	992	109	43623	1967	ND	40	ND	5088	-9825	58							
06:00	42194	42200	42200	0	998	109	43654	1967	ND	93	ND	5070	-9699	58	ND	ND	ND	ND	ND	ND	
06:15	42664	42400	42450	0	1027	109	44213	1945	ND	148	ND	5091	-9872	58							
06:30	42725	42600	42700	0	989	110	44392	1890	ND	233	ND	5051	-9942	57							
06:45	43045	42950	43150	0	990	110	44462	1860	ND	311	ND	5081	-9770	57							
07:00	43311	43300	43600	0	985	106	44663	1830	ND	350	ND	5072	-9697	57	ND	ND	ND	ND	ND	ND	
07:15	43642	43500	43650	0	972	108	44577	1840	ND	437	ND	5084	-9379	57							
07:30	43754	43700	43700	0	953	109	44718	1893	ND	444	ND	5088	-9454	56							
07:45	43605	43900	43900	0	959	109	44690	1874	ND	397	ND	5080	-9505	56							
08:00	43966	44100	44100	0	975	101	44864	1881	ND	443	ND	5087	-9387	56	ND	ND	ND	ND	ND	ND	
08:15	44245	44450	44450	0	944	105	44657	1851	ND	701	ND	5123	-9138	56							
