Journée du 29/09/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	3222	2838	43292	491	3199	1570	-1995	4742	52618	51700	52600		
00:15	0	3097	2432	43972	488	3201	1556	-2685	4471	52062	50600	51350		
00:30	0	2678	2127	43418	497	2895	1558	-2851	3959	50323	49500	50100		
00:45	0	2422	2059	43426	504	1571	1559	-2681	3690	48859	48300	48950		
01:00	0	2288	2059	42908	496	1521	1558	-2810	3561	48020	47100	47800		
01:15	0	2454	1888	43716	494	1376	1556	-3143	3658	48342	47400	48200		
01:30	0	2290	1910	43185	501	1283	1555	-3161	3508	47565	47700	48600		
01:45	0	2367	1941	43490	509	1433	1554	-3495	3592	47800	47500	48150		
02:00	0	2262	1952	42995	526	1362	1552	-3582	3495	47068	47300	47700		
02:15	0	2600	1840	43893	551	1391	1554	-4206	3780	47624	46750	46950		
02:30	0	2427	1825	43466	553	1272	1555	-4753	3609	46345	46200	46200		
02:45	0	2343	1837	43319	549	845	1556	-4610	3533	45841	45400	45550		
03:00	0	2213	1822	42960	558	831	1556	-5009	3402	44931	44600	44900		
03:15	0	2313	1834	43622	548	841	1549	-6153	3500	44554	44050	44350		
03:30	0	2293	1828	43247	560	1007	1555	-6411	3481	44080	43500	43800		
03:45	0	2263	1857	43264	542	649	1546	-6497	3459	43625	43250	43550		
04:00	0	2159	1851	42844	526	620	1547	-6280	3357	43267	43000	43300		
04:15	0	2193	1848	43004	525	634	1547	-6463	3389	43289	42850	43150		
04:30	0	2180	1857	42855	540	824	1546	-6645	3379	43158	42700	43000		
04:45	0	2185	1845	42819	525	931	1546	-6616	3380	43235	42950	43350		
05:00	0	2202	1848	42743	554	943	1543	-6160	3396	43673	43200	43700		
05:15	0	2121	1845	42568	540	978	1545	-5197	3318	44400	43850	44350		
05:30	0	2229	1860	42707	528	890	1554	-4770	3431	45000	44500	45000		
05:45	0	2369	2012	42771	514	1664	1542	-4988	3615	45885	45550	45850		
06:00	0	2504	2086	42629	525	1733	1542	-4164	3771	46855	46600	46700		
06:15	0	2679	2333	43090	509	2154	1553	-3369	4033	48950	48100	48650		
06:30	0	2762	2755	43454	518	2601	1554	-3012	4265	50633	49600	50600		
06:45	0	3001	2887	43797	511	3187	1552	-2969	4541	51966	51200	52350		
07:00	0	3501	2873	44017	511	4139	1553	-2539	5016	54055	52800	54100		
07:15	0	3638	2924	43673	524	4844	1556	-1695	5167	55465	54150	55400		
07:30	0	4101	2897	44134	519	5443	1554	-1930	5601	56719	55500	56700		
07:45	0	4079	2903	44057	532	5748	1553	-1894	5582	56978	56000	57150		
08:00	0	4096	2844	44020	518	6121	1550	-1743	5576	57407	56500	57600		
08:15	0	4212	2887	44043	521	6395	1566	-1443	5709	58183	57200	58250		
08:30	0	4328	2837	44261	491	6589	1574	-1192	5806	58890	57900	58900		
08:45	0	4238	2879	43985	491	7587	1579	-1627	5736	59132	58350	59200		
09:00	0	4308	2899	43934	499	7569	1575	-1296	5809	59488	58800	59500		
09:15	0	4233	2923	44130	473	7264	1628	-726	5767	59926	59150	59850		
09:30	0	4156	2863	44190	457	6921	1624	-106	5670	60106	59500	60200		
09:45	0	4219	2868	44196	440	7040	1629	-140	5734	60253	59650	60250		
10:00	0	4150	2854	44166	432	7254	1627	-179	5662	60306	59800	60300		
10:15	0	4061	2846	44166	402	7038	1722	142	5612	60378	59850	60300		
10:30	0	4054	2840	44102	403	7017	1721	114	5602	60251	59900	60300		
10:45	0	4233	2817	44091	381	7376	1725	-200	5768	60425	59950	60350		
11:00	0	4188	2889	44069	372	7200	1721	-412	5749	60028	60000	60400		
11:15	0	4281	2849	44111	380	7552	1788	-508	5850	60454	60000	60400		
11:30	0	4222	2868	44086	370	7547	1789	-601	5801	60282	60000	60400		
11:45	0	4271	2849	44066	348	7713	1789	-639	5841	60398	60250	60650		
12:00	0	4381	2878	44055	341	7907	1786	-626	5956	60724	60500	60900		
12:15	0	4225	2861	44063	342	7249	1830	-247	5818	60323	60050	60350		
12:30	0	4121	2863	43966	356	7063	1829	-115	5718	60083	59600	59800		
12:45	0	4386	2892	44008	354	7710	1832	-362	5984	60821	60250	60450		
13:00	0	4238	2879	43927	338	7067	1834	-482	5838	59803	60900	61100		
13:15	0	4403	2839	43977	348	7316	1843	-1134	5986	59593	59850	59950		
13:30	0	4187	2837	43841	345	6862	1841	-1068	5777	58846	58800	58800		
13:45	0	4243	2865	43780	328	6846	1840	-1101	5841	58802	58850	58850		
14:00	0	4103	2850	43701	319	6499	1840	-518	5700	58794	58900	58900		
14:15	0	4296	2848	43846	319	6618	1827	-705	5880	59050	58800	58850		
14:30	0	4224	2894	43815	319	6363	1828	-795	5828	58649	58700	58800		
14:45	0	4184	2859	43701	316	5872	1828	-740	5777	58021	58050	58200		
15:00	0	4052	2939	43632	321	5328	1829	-776	5679	57326	57400	57600		
15:15	223	4376	2900	43847	327	5347	1793	-1709	6140	57106	56850	57100		
15:30	0	4335	2919	43659	320	5101	1790	-1725	5928	56401	56300	56600		
15:45	0	4407	2546	43746	338	4850	1788	-1582	5862	56094	56000	56350		
16:00	0	4278	2701	43581	308	4778	1788	-1859	5794	55575	55700	56100		
16:15	0	4479	2683	43749	308	4609	1722	-2481	5954	55070	55250	55650		
16:30	0	4463	2707	43769	317	4621	1720	-2808	5947	54790	54800	55200		
16:45	0	4368	2724	43630	323	4568	1721	-2682	5862	54654	54400	54850		
17:00	0	4110	2840	43411	326	4423	1730	-2711	5660	54130	54000	54500		
17:15	0	4259	2904	43626	327	4301	1653	-3587	5795	53484	53500	54050		
17:30	0	4390	2915	43741	326	4350	1653	-3686	5925	53690	53000	53600		
17:45	0	4348	2912	43740	333	4264	1655	-3493	5884	53760	53350	54000		
18:00	0	4350	2872	43779	327	4313	1655	-3040	5872	54257	53700	54400		
18:15	0	4214	2899	43674	336	4527	1598	-2471	5728	54778	54050	54800		
18:30	0	4350	2888	43829	343	4953	1604	-2859	5857	55109	54400	55200		
18:45	0	4350	2884	43845	329	5739	1611	-2742	5858	56016	55350	56150		
19:00	0	4366	2887	43839	320	6752	1605	-2536	5872	57234	56300	57100		
19:15	0	4117	2875	43716	321	6900	1583	-1814	5620	57700	56700	57550		
19:30	0	4346	2891	43901	327	7206	1578	-1896	5844	58353	57100	58000		
19:45	0	4142	2894	43903	333	7840	1575	-1543	5648	59144	58050	59000		
20:00	0	4387	2862	43934	355	8284	1578	-1524	5873	59876	59000	60000		
20:15	0	4313	2712	43922	411	8939	1560	-2404	5740	59452	58550	59550		
20:30	0	3968	2700	43880	406	8108	1558	-2200	5404	58419	58100	59100		
20:45	0	4218	2695	43848	425	7123	1560	-2276	5643	57593	56900	57900		
21:00	0	3789	2708	43725	406	6433	1559	-2566	5236	56055	55700	56700		
21:15	0	4014	2713	43783	425	6001	1565	-3370	5456	55132	54550	55550		
21:30	0	3829	2698	43614	412	5165	1564	-3132	5272	54151	53400	54400		
21:45	0	3887	2687	43707	414	4104	1565	-3156	5325	53208	52300	53250		
22:00	0	3467	2708	43324	418	3782	1566	-3022	4929	52243	51200	52100		
22:15	0	3352	2703	43256	419	3457	1566	-2207	4817	52546	51300	52200		
22:30	0	3170	2694	43140	439	3128	1566	-1279	4639	52858	51400	52300		
22:45	0	3570	2708	43829	441	3670	1567	-1042	5029	54744	52450	53350		
23:00	0	3521	2697	43683	461	3766	1568	-1672	4978	54025	53500	54400		
23:15	0	3623	2702	43838	478	3650	1565	-2114	5076	53743	52750	53650		
23:30	0	3319	2685	43431	485	3528	1557	-2096	4776	52910	52000	52900		
23:45	0	3467	2711	43601	490	3374	1561	-1960	4928	53245	52200	52650		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
