Journée du 17/08/2001
Heures	Consommation	PrévisionJ-1		
00:00	40669	40799		
00:15	40369	39799		
00:30	38950	38799		
00:45	37970	37849		
01:00	37250	36900		
01:15	37779	37200		
01:30	37259	37500		
01:45	37479	37399		
02:00	37119	37299		
02:15	37200	36749		
02:30	36270	36200		
02:45	35459	35499		
03:00	34900	34799		
03:15	34630	34349		
03:30	34130	33900		
03:45	33700	33599		
04:00	33380	33299		
04:15	33459	33199		
04:30	33220	33099		
04:45	33209	33199		
05:00	33549	33299		
05:15	33919	33749		
05:30	34259	34200		
05:45	34729	34499		
06:00	35189	34799		
06:15	36139	35299		
06:30	36229	35799		
06:45	36500	36249		
07:00	36810	36700		
07:15	37709	37399		
07:30	38389	38099		
07:45	38990	38899		
08:00	40060	39700		
08:15	41049	40700		
08:30	41740	41700		
08:45	42470	42399		
09:00	43200	43099		
09:15	43950	43649		
09:30	44340	44200		
09:45	44709	44499		
10:00	44930	44799		
10:15	45279	45099		
10:30	45439	45400		
10:45	45549	45550		
11:00	45759	45700		
11:15	45900	45850		
11:30	46029	46000		
11:45	46130	46049		
12:00	46279	46099		
12:15	46459	46249		
12:30	46709	46400		
12:45	47500	46800		
13:00	46720	47200		
13:15	46490	46399		
13:30	45849	45599		
13:45	45799	45449		
14:00	45540	45299		
14:15	45770	45149		
14:30	45229	45000		
14:45	44970	44549		
15:00	44459	44099		
15:15	44349	43499		
15:30	43830	42900		
15:45	43310	42499		
16:00	43020	42099		
16:15	42990	41799		
16:30	42659	41500		
16:45	42360	41250		
17:00	42189	41000		
17:15	41770	40750		
17:30	41840	40500		
17:45	41860	40549		
18:00	41939	40599		
18:15	42009	40749		
18:30	42290	40900		
18:45	42400	41150		
19:00	42569	41400		
19:15	42340	41150		
19:30	41970	40900		
19:45	41569	40650		
20:00	41319	40400		
20:15	41180	40150		
20:30	40459	39900		
20:45	40819	39700		
21:00	41259	39500		
21:15	41750	40049		
21:30	41930	40599		
21:45	42250	40699		
22:00	41880	40799		
22:15	42459	41049		
22:30	42439	41299		
22:45	43880	41999		
23:00	43180	42700		
23:15	42750	41950		
23:30	42000	41200		
23:45	41830	40499		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
