Journée du 14/10/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	2012	2770	43289	1140	3329	1770	-1023	3636	53287	52800	53300		
00:15	0	2256	2742	43963	1086	3290	1759	-2596	3856	52500	51650	52000		
00:30	0	2137	2716	43213	1083	2429	1755	-2487	3731	50847	50500	50700		
00:45	0	2197	2695	43401	1059	974	1751	-2670	3779	49406	49400	49700		
01:00	0	2083	2616	43038	1021	930	1745	-2815	3639	48619	48300	48700		
01:15	0	2197	2521	43352	985	676	1746	-2537	3715	48941	48550	48750		
01:30	0	2041	2519	43021	992	631	1746	-2756	3564	48196	48800	48800		
01:45	0	2152	2469	43401	987	522	1742	-2457	3651	48816	48650	48800		
02:00	0	2057	2450	43127	978	346	1743	-2519	3554	48183	48500	48800		
02:15	0	2318	2494	43735	943	488	1744	-3283	3820	48440	47900	48050		
02:30	0	2188	2447	43128	905	245	1744	-3344	3679	47314	47300	47300		
02:45	0	2121	2457	43367	897	0	1747	-3374	3619	46779	46500	46500		
03:00	0	1919	2464	43105	872	0	1744	-3917	3427	45744	45700	45700		
03:15	0	2118	2472	44005	854	0	1742	-5496	3620	45507	45200	45250		
03:30	0	2026	2465	43543	852	0	1745	-5409	3530	44855	44700	44800		
03:45	0	2010	2458	43640	857	0	1745	-5494	3512	44582	44350	44550		
04:00	0	1952	2456	43272	872	0	1747	-5192	3457	44401	44000	44300		
04:15	0	1949	2334	43226	881	0	1768	-5253	3418	44101	43800	44150		
04:30	0	2004	2362	43499	900	0	1773	-5493	3483	44289	43600	44000		
04:45	0	1969	2355	43454	898	0	1770	-5433	3446	44243	43900	44200		
05:00	0	1939	2323	43310	910	0	1769	-5105	3405	44451	44200	44400		
05:15	0	1870	2409	42907	889	48	1771	-4458	3370	45437	44950	45350		
05:30	0	1955	2398	43303	888	84	1761	-4240	3444	46150	45700	46300		
05:45	0	2184	2439	43756	946	708	1765	-4656	3680	47143	46750	47300		
06:00	0	2158	2390	43262	936	721	1765	-2887	3638	48346	47800	48300		
06:15	0	2175	2379	42807	938	1223	1761	-1143	3649	50141	49600	50000		
06:30	0	2372	2396	43437	955	2001	1754	-1441	3841	51474	51400	51700		
06:45	0	2706	2589	44132	940	2560	1765	-1090	4236	53603	53500	53550		
07:00	0	2857	2528	43944	938	3799	1760	-330	4357	55498	55600	55400		
07:15	0	2974	2651	44200	924	4740	1774	342	4519	57607	57400	57450		
07:30	0	3004	2764	44359	913	6539	1778	118	4590	59477	59200	59500		
07:45	0	3033	2797	44419	903	6922	1805	236	4640	60116	59700	59950		
08:00	0	3059	2822	44457	900	6946	1800	413	4672	60399	60200	60400		
08:15	0	3083	2830	44587	892	6627	1829	710	4710	60560	60200	60350		
08:30	0	2964	2832	44539	901	6431	1840	766	4601	60274	60200	60300		
08:45	0	3026	2818	44598	882	6595	1854	881	4661	60656	60400	60450		
09:00	0	2929	2815	44595	848	6388	1831	1228	4557	60636	60600	60600		
09:15	0	3003	2801	44722	805	6269	1890	1723	4647	61214	60850	61050		
09:30	0	3145	2891	44688	804	6119	1887	1933	4815	61468	61100	61500		
09:45	0	3260	2872	44565	785	6389	1907	1630	4926	61409	61000	61550		
