Journée du 19/02/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	69201	70000	69200		
00:15	68750	69100	68250		
00:30	67422	68200	67300		
00:45	66412	66950	66400		
01:00	65680	65700	65500		
01:15	67326	66700	66400		
01:30	67076	67700	67300		
01:45	67571	67850	67650		
02:00	67233	68000	68000		
02:15	67937	67350	67300		
02:30	66897	66700	66600		
02:45	66377	65850	65750		
03:00	64945	65000	64900		
03:15	64865	64350	64450		
03:30	64134	63700	64000		
03:45	63763	63200	63600		
04:00	63187	62700	63200		
04:15	63286	62550	63050		
04:30	63056	62400	62900		
04:45	63134	62500	63050		
05:00	63539	62600	63200		
05:15	64762	63450	64250		
05:30	65250	64300	65300		
05:45	65938	65150	66050		
06:00	66868	66000	66800		
06:15	68072	67450	67900		
06:30	69839	68900	69000		
06:45	70826	70300	70650		
07:00	72250	71700	72300		
07:15	73271	73000	73600		
07:30	74765	74300	74900		
07:45	74845	74900	75100		
08:00	75309	75500	75300		
08:15	75677	75800	75600		
08:30	75776	76100	75900		
08:45	76202	76450	76150		
09:00	76472	76800	76400		
09:15	76733	76950	76700		
09:30	76818	77100	77000		
09:45	76900	77100	76900		
10:00	76677	77100	76800		
10:15	76707	77000	76600		
10:30	76395	76900	76400		
10:45	76202	76850	76200		
11:00	76018	76800	76000		
11:15	76297	76850	76050		
11:30	76128	76900	76100		
11:45	76237	76900	76100		
12:00	76138	76900	76100		
12:15	75645	76200	75450		
12:30	75064	75500	74800		
12:45	75849	76100	75350		
13:00	74913	76700	75900		
13:15	74608	75850	74900		
13:30	73840	75000	73900		
13:45	73685	74900	73600		
14:00	73220	74800	73300		
14:15	73331	74650	73200		
14:30	72535	74500	73100		
14:45	71319	73500	72150		
15:00	70671	72500	71200		
15:15	70337	72150	70900		
15:30	69600	71800	70600		
15:45	69159	71300	70150		
16:00	68701	70800	69700		
16:15	68411	70650	69600		
16:30	68214	70500	69500		
16:45	67846	70150	69200		
17:00	67855	69800	68900		
17:15	67805	70100	69300		
17:30	68157	70400	69700		
17:45	68598	71150	70500		
18:00	69407	71900	71300		
18:15	70746	73900	73400		
18:30	72904	75900	75500		
18:45	75514	77550	77200		
19:00	77704	79200	78900		
19:15	77722	78700	78450		
19:30	77024	78200	78000		
19:45	76242	77400	77200		
20:00	75928	76600	76400		
20:15	75383	75750	75600		
20:30	73995	74900	74800		
20:45	73449	73900	73800		
21:00	72261	72900	72800		
21:15	71118	71900	71850		
21:30	70133	70900	70900		
21:45	69395	70300	70300		
22:00	68580	69700	69700		
22:15	69595	70250	70300		
22:30	69338	70800	70900		
22:45	71412	71750	71850		
23:00	70358	72700	72800		
23:15	70046	71850	71900		
23:30	69252	71000	71000		
23:45	69969	70500	70700		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
