Journée du 11/04/2001
Heures	Consommation	PrévisionJ-1		
00:00	51880	52099		
00:15	51799	51549		
00:30	50330	51000		
00:45	49470	50000		
01:00	48750	49000		
01:15	49310	49299		
01:30	49159	49599		
01:45	49529	49599		
02:00	48950	49599		
02:15	49419	48999		
02:30	48689	48400		
02:45	47919	47650		
03:00	47130	46900		
03:15	46430	46349		
03:30	45959	45799		
03:45	45189	45349		
04:00	44669	44900		
04:15	44500	44749		
04:30	44430	44599		
04:45	44389	44699		
05:00	44630	44799		
05:15	45490	45299		
05:30	45799	45799		
05:45	46610	46449		
06:00	47139	47099		
06:15	48529	48149		
06:30	49700	49200		
06:45	50919	50350		
07:00	52319	51500		
07:15	53479	52549		
07:30	54189	53599		
07:45	55060	54499		
08:00	55659	55400		
08:15	57169	56200		
08:30	57990	57000		
08:45	58750	57799		
09:00	59139	58599		
09:15	59770	59099		
09:30	60009	59599		
09:45	60279	59849		
10:00	60479	60099		
10:15	60450	60049		
10:30	60590	60000		
10:45	60580	59899		
11:00	60360	59799		
11:15	60569	59849		
11:30	60639	59900		
11:45	60869	59800		
12:00	60500	59700		
12:15	60020	59200		
12:30	60029	58700		
12:45	60930	59149		
13:00	60049	59599		
13:15	60020	59199		
13:30	59639	58799		
13:45	59930	58799		
14:00	59650	58799		
14:15	59689	58499		
14:30	58810	58200		
14:45	58200	57749		
15:00	57459	57299		
15:15	57049	56849		
15:30	56400	56400		
15:45	56060	55900		
16:00	55560	55400		
16:15	55139	54999		
16:30	55119	54599		
16:45	54549	54249		
17:00	53990	53900		
17:15	53810	53550		
17:30	53680	53200		
17:45	53450	53050		
18:00	53450	52900		
18:15	53509	53300		
18:30	54169	53700		
18:45	54509	54300		
19:00	55069	54900		
19:15	55099	54650		
19:30	54869	54400		
19:45	54529	54099		
20:00	54439	53799		
20:15	54439	54199		
20:30	54650	54599		
20:45	55419	55149		
21:00	55869	55700		
21:15	55560	55200		
21:30	54500	54700		
21:45	54380	53850		
22:00	53279	53000		
22:15	53849	53450		
22:30	54189	53900		
22:45	55369	54599		
23:00	54569	55299		
23:15	54580	54649		
23:30	53919	54000		
23:45	54200	53500		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
