Journée du 06/12/2011
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	63465	63500	63500	0	2044	2373	52211	2178	ND	4672	ND	5352	-5367	72	ND	ND	ND	ND	ND	ND	
00:15	62962	62700	62400	0	2156	2376	52635	2196	ND	4834	ND	5317	-6555	73							
00:30	61351	61900	61300	0	2005	2278	52047	2248	ND	4300	ND	5314	-6843	71							
00:45	60119	60650	60150	0	1968	2157	52079	2215	ND	3070	ND	5288	-6661	72							
01:00	59062	59400	59000	0	1943	2163	51106	2197	ND	2406	ND	5312	-6067	73	ND	ND	ND	ND	ND	ND	
01:15	59779	59750	59250	0	2194	1807	52179	2237	ND	1680	ND	5314	-5634	75							
01:30	58876	60100	59500	0	2056	1762	51565	2183	ND	2414	ND	5313	-6419	73							
01:45	59241	60050	59350	0	2081	1459	51614	2131	ND	3010	ND	5316	-6371	71							
02:00	58706	60000	59200	0	1914	1408	51160	2142	ND	2792	ND	5317	-6030	69	ND	ND	ND	ND	ND	ND	
02:15	58964	59350	58500	0	2022	1440	51339	2076	ND	2772	ND	5319	-6006	71							
02:30	57993	58700	57800	0	1862	1396	50849	2143	ND	2475	ND	5322	-6057	69							
02:45	57272	57800	57000	0	1900	1440	50961	2230	ND	1359	ND	5318	-5937	71							
03:00	56286	56900	56200	0	1899	1502	50770	2181	ND	1102	ND	5307	-6476	71	ND	ND	ND	ND	ND	ND	
03:15	55701	56400	55700	0	2022	1458	51326	2105	ND	1190	ND	5313	-7714	72							
03:30	55293	55900	55200	0	1962	1444	51000	2053	ND	1143	ND	5315	-7627	72							
03:45	54751	55400	54750	0	1892	1418	50820	2050	ND	761	ND	5314	-7506	72							
04:00	54343	54900	54300	0	1814	1445	50674	2123	ND	672	ND	5265	-7651	70	ND	ND	ND	ND	ND	ND	
04:15	54642	54850	54450	0	2001	1404	51227	2164	ND	567	ND	5320	-8042	73							
04:30	54599	54800	54600	0	1997	1415	51164	2203	ND	615	ND	5310	-8107	73							
04:45	54720	55050	54850	0	2043	1441	51293	2284	ND	534	ND	5308	-8185	73							
05:00	55148	55300	55100	0	2092	1443	51146	2345	ND	464	ND	5307	-7651	74	ND	ND	ND	ND	ND	ND	
05:15	56655	56300	56150	0	2016	1554	51019	2419	ND	768	ND	5309	-6433	73							
05:30	57086	57300	57200	0	2127	1617	51425	2414	ND	950	ND	5302	-6751	74							
05:45	57981	58250	58300	0	2040	1863	51266	2408	ND	1995	ND	5315	-6907	73							
06:00	59439	59200	59400	0	2150	1837	51349	2415	ND	2210	ND	5261	-5784	74	ND	ND	ND	ND	ND	ND	
06:15	61838	60900	61300	0	2420	2176	51970	2326	ND	3428	ND	5313	-5797	77							
06:30	63247	62600	63200	0	2440	2372	51998	2379	ND	4078	ND	5310	-5330	78							
06:45	65146	64700	65300	0	2485	2716	52198	2311	ND	5504	ND	5313	-5382	78							
07:00	67343	66800	67400	0	2450	2595	52011	2337	ND	6869	ND	5306	-4227	76	ND	ND	ND	ND	ND	ND	
07:15	69306	68850	69200	0	2267	2670	51925	2431	ND	6983	ND	5305	-2278	73							
07:30	70959	70900	71000	0	2496	2739	52196	2433	ND	7822	ND	5314	-2042	75							
07:45	71902	71550	71850	0	2444	2717	52192	2514	ND	9144	ND	5315	-2427	73							
08:00	72522	72200	72700	0	2488	2670	52191	2520	ND	9766	ND	5305	-2419	73	ND	ND	ND	ND	ND	ND	
08:15	72464	71900	72300	0	2492	2676	52251	2500	ND	10192	ND	5298	-2947	73							
08:30	71936	71600	71900	244	2462	2695	52183	2438	ND	10017	ND	5290	-3396	75							
08:45	71649	71500	71750	502	2408	2634	52135	2416	ND	9629	ND	5291	-3368	77							
09:00	71605	71400	71600	490	2382	2611	52133	2488	ND	9201	ND	5255	-2959	77	ND	ND	ND	ND	ND	ND	
09:15	71651	71450	71650	491	2362	2632	52236	2489	ND	8827	ND	5376	-2764	77							
09:30	71635	71500	71700	494	2422	2689	52194	2409	ND	8691	ND	5343	-2608	78							
09:45	71774	71550	71700	254	2444	2709	52188	2395	ND	8625	ND	5363	-2207	77							
10:00	71643	71600	71700	164	2553	2853	52265	2472	ND	8560	ND	5416	-2643	78	ND	ND	ND	ND	ND	ND	
10:15	71661	71300	71600	55	2647	2860	52254	2476	ND	9331	ND	5548	-3511	78							
10:30	71370	71000	71500	0	2618	2921	52276	2361	ND	9152	ND	5545	-3504	77							
10:45	71622	71000	71650	0	2674	2992	52222	2374	ND	9203	ND	5535	-3380	78							
11:00	71349	71000	71800	0	2677	2976	52385	2373	ND	8947	ND	5534	-3545	78	ND	ND	ND	ND	ND	ND	
11:15	72003	71050	71900	0	2676	3034	52556	2440	ND	9193	ND	5740	-3637	79							
11:30	72104	71100	72000	0	2635	2963	52735	2528	ND	9018	ND	5737	-3514	78							
11:45	72038	71300	72150	0	2610	2962	52800	2567	ND	8933	ND	5703	-3538	77							
12:00	72158	71500	72300	0	2682	3035	52852	2539	ND	8816	ND	5733	-3501	79	ND	ND	ND	ND	ND	ND	
12:15	71652	70850	71750	0	2540	3002	52747	2513	ND	7894	ND	5845	-2891	79							
12:30	71409	70200	71200	0	2475	2941	52783	2641	ND	7787	ND	5851	-3072	78							
12:45	72312	70850	71850	0	2601	3021	53231	2666	ND	8105	ND	5855	-3169	79							
13:00	71516	71500	72500	0	2451	3033	53546	2645	ND	7375	ND	5866	-3402	77	ND	ND	ND	ND	ND	ND	
13:15	71324	70600	71500	0	2600	3037	53681	2607	ND	7560	ND	5798	-3962	78							
13:30	70462	69700	70500	0	2471	3018	53680	2737	ND	6806	ND	5785	-4036	77							
13:45	70750	69800	70500	0	2564	3053	53842	2788	ND	6582	ND	5787	-3868	79							
14:00	70483	69900	70500	0	2447	3076	53884	2753	ND	6218	ND	5787	-3684	78	ND	ND	ND	ND	ND	ND	
14:15	70677	69750	70500	0	2643	3025	53814	2667	ND	6467	ND	5588	-3528	79							
14:30	70457	69600	70500	0	2695	3063	53719	2617	ND	6553	ND	5589	-3780	80							
14:45	69700	69000	69800	0	2795	3079	53791	2594	ND	5859	ND	5578	-3997	82							
15:00	69564	68400	69100	0	2659	3039	53636	2559	ND	6060	ND	5572	-3963	80	ND	ND	ND	ND	ND	ND	
15:15	69090	68100	68700	0	2755	3032	53707	2486	ND	6473	ND	5365	-4729	80							
15:30	68671	67800	68300	0	2725	3059	53738	2422	ND	6419	ND	5366	-5060	80							
15:45	68956	67600	68000	0	2727	3075	53704	2460	ND	6384	ND	5376	-4772	80							
16:00	69120	67400	67700	0	2727	3046	53636	2505	ND	6351	ND	5372	-4519	80	ND	ND	ND	ND	ND	ND	
16:15	68847	67600	67950	0	2680	3100	53614	2491	ND	6763	ND	5255	-5059	78							
16:30	69015	67800	68200	27	2641	3092	53776	2553	ND	6752	ND	5233	-5061	78							
16:45	69468	68400	68800	174	2560	3122	53767	2490	ND	6934	ND	5272	-4853	78							
