Journée du 01/09/2002
Heures	Consommation	PrévisionJ-1		
00:00	40799	40400		
00:15	40599	39499		
00:30	39430	38599		
00:45	38139	37899		
01:00	37430	37200		
01:15	37869	37300		
01:30	37409	37400		
01:45	37729	36999		
02:00	36630	36599		
02:15	36930	35949		
02:30	35840	35299		
02:45	35279	34699		
03:00	34330	34099		
03:15	34000	33499		
03:30	33330	32900		
03:45	32979	32399		
04:00	32459	31899		
04:15	32189	31549		
04:30	31930	31200		
04:45	31780	31100		
05:00	31639	31000		
05:15	31620	31050		
05:30	31530	31100		
05:45	31569	30999		
06:00	31809	30899		
06:15	31989	31049		
06:30	31969	31200		
06:45	31840	31100		
07:00	31450	31000		
07:15	31579	30850		
07:30	31290	30700		
07:45	31840	31049		
08:00	32240	31399		
08:15	32860	32299		
08:30	33279	33200		
08:45	34229	33950		
09:00	34569	34700		
09:15	35580	35350		
09:30	36229	36000		
09:45	36750	36649		
10:00	37180	37299		
10:15	37849	37799		
10:30	38130	38299		
10:45	38509	38649		
11:00	38830	39000		
11:15	39389	39299		
11:30	39419	39599		
11:45	39520	39949		
12:00	39970	40299		
12:15	40610	40699		
12:30	40950	41099		
12:45	42180	41749		
13:00	41099	42400		
13:15	40580	41200		
13:30	39799	40000		
13:45	39069	39450		
14:00	38419	38900		
14:15	38380	38300		
14:30	37799	37700		
14:45	37299	37300		
15:00	36819	36900		
15:15	36599	36499		
15:30	36240	36099		
15:45	35840	35749		
16:00	35319	35400		
16:15	35169	35200		
16:30	35000	35000		
16:45	34990	34899		
17:00	34740	34799		
17:15	34689	34749		
17:30	34700	34700		
17:45	35029	34899		
18:00	35119	35099		
18:15	35470	35599		
18:30	36029	36099		
18:45	36529	36649		
19:00	37110	37200		
19:15	37430	37700		
19:30	37840	38200		
19:45	38159	38700		
20:00	38610	39200		
20:15	39150	39749		
20:30	39509	40299		
20:45	40990	41049		
21:00	41740	41799		
21:15	41840	41299		
21:30	41169	40799		
21:45	40830	40449		
22:00	40349	40099		
22:15	40740	40549		
22:30	40939	41000		
22:45	42400	41600		
23:00	41779	42200		
23:15	41790	41600		
23:30	40959	41000		
23:45	40750	40250		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
