Journée du 24/04/2012
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	60116	59100	60100	0	3318	1135	45263	3088	ND	6718	ND	2163	-1569	72	ND	ND	ND	ND	ND	ND	
00:15	59330	57950	59000	0	3450	893	45457	3010	ND	6105	ND	2154	-1739	74							
00:30	57944	56800	57900	0	3121	719	44962	3006	ND	5359	ND	2151	-1374	69							
00:45	56438	55700	56500	0	2838	713	44955	3066	ND	3935	ND	2151	-1220	67							
01:00	55517	54600	55100	0	2453	700	44896	2978	ND	3888	ND	2151	-1549	61	ND	ND	ND	ND	ND	ND	
01:15	55973	54750	55350	0	2407	635	45563	2950	ND	3666	ND	2150	-1398	59							
01:30	55104	54900	55600	0	2137	623	45013	2851	ND	3947	ND	2148	-1615	55							
01:45	55205	54750	55750	0	2156	626	44995	2854	ND	4123	ND	2146	-1695	55							
02:00	54753	54600	55900	0	2189	639	45099	2839	ND	4186	ND	2146	-2345	56	ND	ND	ND	ND	ND	ND	
02:15	55302	54000	55050	0	2307	646	45542	2858	ND	5508	ND	2149	-3708	56							
02:30	54230	53400	54200	0	2273	631	44883	2900	ND	5610	ND	2147	-4214	56							
02:45	53449	52500	53300	0	2280	631	44520	2931	ND	4808	ND	2153	-3874	57							
03:00	52365	51600	52400	0	2152	623	44154	2978	ND	4566	ND	2154	-4262	56	ND	ND	ND	ND	ND	ND	
03:15	51823	51000	51900	0	2410	662	44760	3067	ND	3952	ND	2145	-5173	60							
03:30	51356	50400	51400	0	2484	670	45113	3123	ND	3103	ND	2145	-5282	61							
03:45	51111	50000	51100	0	2561	763	45116	3143	ND	2595	ND	2148	-5215	64							
04:00	50809	49600	50800	0	2666	765	45102	3108	ND	2562	ND	2145	-5539	66	ND	ND	ND	ND	ND	ND	
04:15	50869	49450	50650	0	2772	853	45198	3048	ND	2630	ND	2146	-5778	68							
04:30	50591	49300	50500	0	2822	848	45408	3024	ND	2613	ND	2145	-6269	68							
04:45	50613	49650	50950	0	2748	937	45070	3014	ND	2628	ND	2144	-5928	68							
05:00	51432	50000	51400	0	2705	940	44850	3040	ND	2747	ND	2147	-4997	67	ND	ND	ND	ND	ND	ND	
05:15	52393	50700	52000	0	2532	1062	44741	3060	ND	3209	ND	2146	-4357	65							
05:30	52565	51400	52600	0	2579	1364	44722	3099	ND	3228	ND	2146	-4573	67							
05:45	53538	52450	53650	0	2806	1564	44994	3066	ND	3371	ND	2147	-4410	71							
06:00	54706	53500	54700	0	3012	1701	44961	3085	ND	3436	ND	2148	-3637	75	ND	ND	ND	ND	ND	ND	
06:15	56691	54800	56200	0	3342	1941	45352	3060	ND	3733	ND	2187	-2924	80							
06:30	57712	56100	57700	0	3500	2145	45297	2997	ND	4560	ND	2184	-2971	82							
06:45	58326	57200	58550	0	3702	2364	45328	2960	ND	4826	ND	2186	-3040	86							
07:00	59142	58300	59400	0	3923	2712	45430	2967	ND	5318	ND	2229	-3437	90	ND	ND	ND	ND	ND	ND	
07:15	61099	59750	60850	0	4150	2783	45628	2922	ND	6713	ND	2297	-3394	92							
07:30	62307	61200	62300	0	4302	2845	45680	2880	ND	7465	ND	2297	-3162	93							
07:45	62769	61900	63050	0	4366	2969	45649	2835	ND	8448	ND	2297	-3795	93							
08:00	63771	62600	63800	0	4365	3065	45678	2803	ND	8818	ND	2302	-3260	93	ND	ND	ND	ND	ND	ND	
08:15	64707	63300	64450	0	4279	3123	45681	2800	ND	9095	ND	2502	-2773	92							
08:30	65146	64000	65100	0	4358	3141	45745	2815	ND	9205	ND	2505	-2623	93							
08:45	65259	64350	65400	0	4381	3147	45749	2826	ND	9432	ND	2509	-2785	93							
09:00	65661	64700	65700	0	4468	3135	45754	2791	ND	9768	ND	2504	-2759	94	ND	ND	ND	ND	ND	ND	
09:15	66383	64950	66000	0	4402	3089	45773	2760	ND	10312	ND	2878	-2831	94							
09:30	66312	65200	66300	0	4294	3105	45784	2759	ND	10190	ND	2879	-2699	93							
09:45	66348	65300	66600	0	4385	3075	45642	2730	ND	10605	ND	2874	-2963	93							
10:00	66303	65400	66900	0	4356	3092	45704	2777	ND	10430	ND	2878	-2934	93	ND	ND	ND	ND	ND	ND	
10:15	66683	65300	66750	0	4386	3071	45624	2834	ND	10343	ND	3282	-2857	95							
10:30	66576	65200	66600	0	4365	3091	45647	2810	ND	10136	ND	3282	-2755	95							
10:45	66439	65200	66750	0	4350	3111	45537	2759	ND	10029	ND	3285	-2632	96							
11:00	66513	65200	66900	0	4500	3136	45659	2685	ND	9971	ND	3282	-2720	98	ND	ND	ND	ND	ND	ND	
11:15	66764	65100	66700	0	4600	3132	45707	2624	ND	10499	ND	3496	-3294	99							
11:30	66600	65000	66500	0	4528	3132	45646	2645	ND	10425	ND	3442	-3219	98							
11:45	66800	65250	66850	0	4537	3155	45668	2647	ND	10541	ND	3418	-3166	98							
12:00	66799	65500	67200	0	4431	3112	45633	2628	ND	10631	ND	3588	-3224	97	ND	ND	ND	ND	ND	ND	
12:15	66739	64750	66500	0	4403	3040	45671	2634	ND	9690	ND	3786	-2485	99							
