Journée du 30/06/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	50748	50700	50700		
00:15	49910	49550	48150		
00:30	48191	48400	45600		
00:45	46669	47100	45900		
01:00	45621	45800	46200		
01:15	45758	46100	45850		
01:30	45134	46400	45500		
01:45	45278	46250	45300		
02:00	44582	46100	45100		
02:15	45049	45550	44500		
02:30	43891	45000	43900		
02:45	43403	43900	43100		
03:00	42265	42800	42300		
03:15	42011	42350	42050		
03:30	41752	41900	41800		
03:45	41190	41600	41250		
04:00	40730	41300	40700		
04:15	40748	41100	40750		
04:30	40791	40900	40800		
04:45	40997	41100	41050		
05:00	41354	41300	41300		
05:15	41815	41800	41750		
05:30	42161	42300	42200		
05:45	42379	42600	42250		
06:00	42312	42900	42300		
06:15	43553	43800	43450		
06:30	44577	44700	44600		
06:45	45543	45950	45800		
07:00	47087	47200	47000		
07:15	48667	48600	48500		
07:30	49998	50000	50000		
07:45	50750	51100	51050		
08:00	52086	52200	52100		
08:15	52975	53050	52850		
08:30	53566	53900	53600		
08:45	54299	54500	54350		
09:00	55203	55100	55100		
09:15	55997	55700	55800		
09:30	56477	56300	56500		
09:45	56813	56700	56950		
10:00	57303	57100	57400		
10:15	57882	57450	57800		
10:30	58184	57800	58200		
10:45	58637	58050	58600		
11:00	59002	58300	59000		
11:15	59200	58400	59250		
11:30	59448	58500	59500		
11:45	59726	58700	59850		
12:00	60210	58900	60200		
12:15	60134	58600	59850		
12:30	59922	58300	59500		
12:45	60825	59000	60250		
13:00	60295	59700	61000		
13:15	59924	58950	60100		
13:30	59324	58200	59200		
13:45	59605	58700	59450		
14:00	59562	59200	59700		
14:15	59959	59050	59800		
14:30	59844	58900	59900		
14:45	59719	58600	59600		
15:00	59385	58300	59300		
15:15	58776	58050	59000		
15:30	58586	57800	58700		
15:45	58268	57500	58400		
16:00	57880	57200	58100		
16:15	57384	56950	57850		
16:30	57160	56700	57600		
16:45	56811	56400	57300		
17:00	56549	56100	57000		
17:15	55992	55750	56600		
17:30	55764	55400	56200		
17:45	55487	55200	56000		
18:00	55698	55000	55800		
18:15	55565	55200	56000		
18:30	55609	55400	56200		
18:45	55635	55600	56400		
19:00	55448	55800	56600		
19:15	55112	55400	56200		
19:30	54695	55000	55800		
19:45	54003	54350	55100		
20:00	53805	53700	54400		
20:15	53043	52950	53650		
20:30	52026	52200	52900		
20:45	51886	51700	52350		
21:00	51104	51200	51800		
21:15	50707	50800	51400		
21:30	50343	50400	51000		
21:45	50169	50550	51100		
22:00	50460	50700	51200		
22:15	51781	51550	52050		
22:30	52589	52400	52900		
22:45	55301	53500	53950		
23:00	54281	54600	55000		
23:15	53935	53700	54050		
23:30	53109	52800	53100		
23:45	53033	52100	52250		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
