Journée du 09/11/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	55176	54500	55200		
00:15	54592	53850	54350		
00:30	53526	53200	53500		
00:45	51896	52050	52300		
01:00	51253	50900	51100		
01:15	51721	51300	51400		
01:30	51122	51700	51700		
01:45	51353	51450	51450		
02:00	50586	51200	51200		
02:15	51107	50550	50600		
02:30	49928	49900	50000		
02:45	49179	48950	49000		
03:00	47975	48000	48000		
03:15	47334	47300	47300		
03:30	46489	46600	46600		
03:45	46036	46050	46000		
04:00	45641	45500	45400		
04:15	45300	45050	45150		
04:30	44790	44600	44900		
04:45	44613	44300	44500		
05:00	44384	44000	44100		
05:15	44501	44200	44250		
05:30	44490	44400	44400		
05:45	44565	44450	44550		
06:00	44725	44500	44700		
06:15	45122	44900	44950		
06:30	45254	45300	45200		
06:45	45320	45400	45600		
07:00	45980	45500	46000		
07:15	45993	45800	46050		
07:30	46089	46100	46100		
07:45	46124	46100	46250		
08:00	46429	46100	46400		
08:15	46691	46500	46850		
08:30	47341	46900	47300		
08:45	48257	47500	48200		
09:00	49086	48100	49100		
09:15	49827	48750	49700		
09:30	50400	49400	50300		
09:45	50787	49750	50800		
10:00	51303	50100	51300		
10:15	51577	50500	51650		
10:30	51989	50900	52000		
10:45	52069	51350	52150		
11:00	52350	51800	52300		
11:15	52585	52050	52600		
11:30	52894	52300	52900		
11:45	52819	52600	53100		
12:00	53290	52900	53300		
12:15	54050	53300	53700		
12:30	54135	53700	54100		
12:45	55375	54400	54750		
13:00	54568	55100	55400		
13:15	53823	53750	54050		
13:30	52662	52400	52700		
13:45	52030	51800	51800		
14:00	50942	51200	50900		
14:15	50800	50600	50650		
14:30	50158	50000	50400		
14:45	49472	49400	49750		
15:00	48732	48800	49100		
15:15	48483	48500	48750		
15:30	48001	48200	48400		
15:45	47660	47850	48000		
16:00	47371	47500	47600		
16:15	47386	47500	47550		
16:30	47190	47500	47500		
16:45	47201	47800	47800		
17:00	47801	48100	48100		
17:15	48511	49200	49250		
17:30	50266	50300	50400		
17:45	52331	51900	52000		
18:00	53887	53500	53600		
18:15	55083	54600	54750		
18:30	55940	55700	55900		
18:45	56638	56450	56650		
19:00	57348	57200	57400		
19:15	57316	57300	57500		
19:30	56961	57400	57600		
19:45	56434	56950	57150		
20:00	56580	56500	56700		
20:15	56297	56150	56350		
20:30	55742	55800	56000		
20:45	55575	55350	55550		
21:00	54552	54900	55100		
21:15	53894	54150	54350		
21:30	53078	53400	53600		
21:45	52616	52900	53100		
22:00	51869	52400	52600		
22:15	52347	52900	53100		
22:30	52734	53400	53600		
22:45	54800	54100	54300		
23:00	54106	54800	55000		
23:15	53835	54250	54450		
23:30	53047	53700	53900		
23:45	53721	53050	53400		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
