Journée du 14/01/2001
Heures	Consommation	PrévisionJ-1		
00:00	55909	55500		
00:15	55799	54950		
00:30	54919	54400		
00:45	53939	53700		
01:00	53549	53000		
01:15	54000	53500		
01:30	53779	54000		
01:45	54459	54200		
02:00	53849	54400		
02:15	54060	53800		
02:30	53069	53200		
02:45	52409	52499		
03:00	51540	51799		
03:15	51090	51099		
03:30	50279	50400		
03:45	49700	49700		
04:00	48979	49000		
04:15	48770	48500		
04:30	48200	48000		
04:45	47979	47649		
05:00	47689	47299		
05:15	47939	47299		
05:30	47659	47299		
05:45	47750	47149		
06:00	47709	47000		
06:15	47389	46899		
06:30	47520	46799		
06:45	47389	46899		
07:00	47900	47000		
07:15	47889	47450		
07:30	48490	47900		
07:45	48540	48349		
08:00	49029	48799		
08:15	49450	49149		
08:30	49900	49500		
08:45	50250	49850		
09:00	50849	50200		
09:15	51650	50800		
09:30	52389	51400		
09:45	53259	52050		
10:00	53729	52700		
10:15	54319	53200		
10:30	54569	53700		
10:45	54880	53999		
11:00	55240	54299		
11:15	55349	54499		
11:30	55419	54700		
11:45	55389	54850		
12:00	55610	55000		
12:15	56479	55200		
12:30	56580	55400		
12:45	58029	56050		
13:00	56810	56700		
13:15	56189	55450		
13:30	55270	54200		
13:45	54560	53450		
14:00	53599	52700		
14:15	53189	51950		
14:30	52349	51200		
14:45	51229	50550		
15:00	50729	49900		
15:15	50590	49400		
15:30	50099	48900		
15:45	49650	48550		
16:00	49349	48200		
16:15	49099	48149		
16:30	49419	48099		
16:45	49200	48349		
17:00	49580	48599		
17:15	50700	49799		
17:30	52009	51000		
17:45	54029	52850		
18:00	55930	54700		
18:15	57400	55850		
18:30	58380	57000		
18:45	59130	58149		
19:00	59979	59299		
19:15	60150	59199		
19:30	60200	59099		
19:45	59930	58849		
20:00	59819	58599		
20:15	59740	58449		
20:30	59279	58299		
20:45	59110	57899		
21:00	58439	57500		
21:15	57900	56649		
21:30	56740	55799		
21:45	56349	55249		
22:00	55819	54700		
22:15	56729	55350		
22:30	57159	56000		
22:45	58590	56750		
23:00	57970	57500		
23:15	57509	56750		
23:30	57080	56000		
23:45	57299	55549		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
