Journée du 01/08/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	49127	49800	49100		
00:15	48241	48650	47850		
00:30	46626	47500	46600		
00:45	45033	46350	45350		
01:00	44480	45200	44100		
01:15	44494	45500	44400		
01:30	44169	45800	44700		
01:45	44329	45550	44300		
02:00	43499	45300	43900		
02:15	43762	44550	43400		
02:30	42907	43800	42900		
02:45	42048	42950	42100		
03:00	41290	42100	41300		
03:15	40605	41600	40700		
03:30	40220	41100	40100		
03:45	40007	40700	39800		
04:00	39580	40300	39500		
04:15	39437	40100	39600		
04:30	39634	39900	39700		
04:45	39735	40050	39700		
05:00	39649	40200	39700		
05:15	40371	40800	40200		
05:30	40721	41400	40700		
05:45	41279	41900	41250		
06:00	41809	42400	41800		
06:15	42843	42750	42400		
06:30	43041	43100	43000		
06:45	43074	43900	43500		
07:00	43998	44700	44000		
07:15	44853	45800	45050		
07:30	46128	46900	46100		
07:45	46720	47900	46900		
08:00	47865	48900	47700		
08:15	48883	49800	48700		
08:30	49720	50700	49700		
08:45	50132	51450	50450		
09:00	51213	52200	51200		
09:15	52004	52900	51900		
09:30	52519	53600	52600		
09:45	52964	53950	53050		
10:00	53511	54300	53500		
10:15	54024	54700	53800		
10:30	54060	55100	54100		
10:45	54338	55300	54400		
11:00	54675	55500	54700		
11:15	54596	55650	54850		
11:30	54954	55800	55000		
11:45	55105	56000	55150		
12:00	54993	56200	55300		
12:15	55103	55950	55050		
12:30	54829	55700	54800		
12:45	55681	56500	55600		
13:00	55008	57300	56400		
13:15	54627	56400	55500		
13:30	53832	55500	54600		
13:45	53783	55550	54650		
14:00	53951	55600	54700		
14:15	54177	55500	54600		
14:30	54055	55400	54500		
14:45	53643	55000	54100		
15:00	52979	54600	53700		
15:15	52748	54200	53250		
15:30	52367	53800	52800		
15:45	52011	53400	52400		
16:00	51333	53000	52000		
16:15	51010	52650	51650		
16:30	50707	52300	51300		
16:45	50545	51950	50950		
17:00	50148	51600	50600		
17:15	49945	51400	50400		
17:30	49805	51200	50200		
17:45	49866	51100	50100		
18:00	49799	51000	50000		
18:15	49955	51100	50150		
18:30	50185	51200	50300		
18:45	50052	51350	50450		
19:00	50005	51500	50600		
19:15	49750	51000	50100		
19:30	49123	50500	49600		
19:45	48782	50000	49100		
20:00	48287	49500	48600		
20:15	47673	49000	48100		
20:30	47041	48500	47600		
20:45	46793	48250	47350		
21:00	46623	48000	47100		
21:15	46684	47900	46950		
21:30	46815	47800	46800		
21:45	47156	48350	47350		
22:00	47550	48900	47900		
22:15	48323	49650	48650		
22:30	48470	50400	49400		
22:45	50504	51300	50300		
23:00	49624	52200	51200		
23:15	49574	51050	50250		
23:30	48261	49900	49300		
23:45	48560	48800	48650		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
