Journée du 31/12/2001
Heures	Consommation	PrévisionJ-1		
00:00	56229	55700		
00:15	56069	55100		
00:30	54990	54500		
00:45	54220	53799		
01:00	53880	53099		
01:15	54500	53499		
01:30	54380	53900		
01:45	55069	54099		
02:00	54340	54299		
02:15	54950	53749		
02:30	54080	53200		
02:45	53549	52649		
03:00	52669	52099		
03:15	52349	51649		
03:30	51560	51200		
03:45	51159	50850		
04:00	50680	50500		
04:15	50549	50399		
04:30	50290	50299		
04:45	50040	50249		
05:00	50159	50200		
05:15	50520	50499		
05:30	50610	50799		
05:45	50939	51099		
06:00	51130	51400		
06:15	51470	51950		
06:30	51889	52500		
06:45	52470	53149		
07:00	53450	53799		
07:15	54130	54649		
07:30	54939	55500		
07:45	55509	56250		
08:00	56669	57000		
08:15	56939	57500		
08:30	57509	58000		
08:45	57830	58649		
09:00	58189	59299		
09:15	58849	59749		
09:30	59229	60200		
09:45	59569	60399		
10:00	59759	60599		
10:15	60080	60549		
10:30	59970	60500		
10:45	59919	60149		
11:00	59779	59799		
11:15	60020	59899		
11:30	59909	60000		
11:45	59860	59899		
12:00	59970	59799		
12:15	60630	60099		
12:30	60740	60400		
12:45	62020	61200		
13:00	61490	62000		
13:15	61259	61149		
13:30	60630	60299		
13:45	60500	59649		
14:00	60069	59000		
14:15	60099	58600		
14:30	59180	58200		
14:45	58169	57899		
15:00	57580	57599		
15:15	57169	57249		
15:30	56830	56900		
15:45	56349	56749		
16:00	56180	56599		
16:15	55930	56599		
16:30	56020	56599		
16:45	56500	57249		
17:00	57099	57900		
17:15	58419	59249		
17:30	60580	60599		
17:45	62549	61999		
18:00	63779	63400		
18:15	64050	63400		
18:30	64389	63400		
18:45	64620	63249		
19:00	64739	63099		
19:15	64300	62549		
19:30	63639	62000		
19:45	63049	61350		
20:00	62369	60700		
20:15	62150	59850		
20:30	61159	59000		
20:45	60380	58500		
21:00	59819	58000		
21:15	59310	57500		
21:30	58659	57000		
21:45	58590	56799		
22:00	58400	56599		
22:15	60259	57449		
22:30	60770	58299		
22:45	62720	59149		
23:00	62180	60000		
23:15	62529	59950		
23:30	62299	59900		
23:45	62830	59849		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
