Journée du 29/07/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	48798	49500	48800		
00:15	47999	48400	47550		
00:30	46231	47300	46300		
00:45	45385	46100	45250		
01:00	44494	44900	44200		
01:15	44796	45150	44550		
01:30	44356	45400	44900		
01:45	44501	45250	44750		
02:00	43832	45100	44600		
02:15	43950	44400	43950		
02:30	42942	43700	43300		
02:45	42407	42800	42350		
03:00	41671	41900	41400		
03:15	41188	41400	41000		
03:30	40593	40900	40600		
03:45	40603	40450	40350		
04:00	40206	40000	40100		
04:15	40657	40000	40250		
04:30	40428	40000	40400		
04:45	40466	40150	40700		
05:00	41007	40300	41000		
05:15	41111	40900	41200		
05:30	41384	41500	41400		
05:45	41836	42000	41800		
06:00	42283	42500	42200		
06:15	42776	42950	42750		
06:30	43305	43400	43300		
06:45	43744	44200	43950		
07:00	44783	45000	44600		
07:15	46008	46050	45800		
07:30	46970	47100	47000		
07:45	47993	48150	48100		
08:00	49040	49200	49200		
08:15	50124	50050	50150		
08:30	51061	50900	51100		
08:45	51898	51650	51850		
09:00	52558	52400	52600		
09:15	53589	53150	53250		
09:30	53891	53900	53900		
09:45	54702	54350	54450		
10:00	55022	54800	55000		
10:15	55424	55100	55250		
10:30	55485	55400	55500		
10:45	55859	55650	55550		
11:00	56198	55900	55600		
11:15	56573	56150	55900		
11:30	56436	56400	56200		
11:45	56687	56700	56450		
12:00	56726	57000	56700		
12:15	56722	56650	56500		
12:30	56577	56300	56300		
12:45	57397	57000	57000		
13:00	56787	57700	57700		
13:15	56540	56950	56850		
13:30	56042	56200	56000		
13:45	56331	56550	56200		
14:00	56385	56900	56400		
14:15	56787	56700	56550		
14:30	56485	56500	56700		
14:45	56341	56150	56350		
15:00	55940	55800	56000		
15:15	55705	55500	55650		
15:30	55183	55200	55300		
15:45	55018	54850	54950		
16:00	54624	54500	54600		
16:15	54421	54200	54250		
16:30	54103	53900	53900		
16:45	53847	53650	53650		
17:00	53231	53400	53400		
17:15	53011	53000	52950		
17:30	52894	52600	52500		
17:45	52430	52500	52400		
18:00	52542	52400	52300		
18:15	52404	52450	52350		
18:30	52637	52500	52400		
18:45	52987	52800	52700		
19:00	53073	53100	53000		
19:15	52767	52800	52700		
19:30	52297	52500	52400		
19:45	51593	51950	51850		
20:00	51250	51400	51300		
20:15	50509	50800	50700		
20:30	49871	50200	50100		
20:45	49218	49750	49600		
21:00	49064	49300	49100		
21:15	48763	49150	48950		
21:30	48535	49000	48800		
21:45	49377	49500	49300		
22:00	49647	50000	49800		
22:15	50895	50700	50500		
22:30	51039	51400	51200		
22:45	52592	52300	52100		
23:00	52022	53200	53000		
23:15	52033	52150	51850		
23:30	50847	51100	50700		
23:45	50708	50000	49800		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
