Journée du 11/09/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	399	1585	44391	544	4834	1546	-4827	1572	48473	48100	48200		
00:15	0	542	1568	46080	550	6009	1574	-8714	1714	47609	46850	47100		
00:30	0	417	1401	45238	549	5014	1600	-8324	1544	45895	45600	46000		
00:45	0	409	1182	44887	553	3656	1595	-8127	1456	44156	44250	44600		
01:00	0	417	846	44855	554	3726	1585	-8905	1339	43080	42900	43200		
01:15	0	474	482	45192	545	3095	1590	-7975	1264	43403	43200	43450		
01:30	0	494	375	45177	558	2570	1588	-8047	1244	42715	43500	43700		
01:45	0	470	345	45471	570	2534	1583	-8275	1208	42700	43200	43400		
02:00	0	470	359	44971	581	2551	1576	-8592	1211	41917	42900	43100		
02:15	0	534	360	45734	593	2435	1586	-9059	1277	42184	42000	42050		
02:30	0	494	345	44914	599	2051	1587	-8864	1233	41127	41100	41000		
02:45	0	486	339	44866	595	1304	1583	-8871	1221	40303	40100	40150		
03:00	0	399	389	44667	591	1277	1590	-9604	1159	39309	39100	39300		
03:15	0	327	328	45024	596	954	1578	-9704	1063	39102	38650	38900		
03:30	0	310	327	44913	601	935	1591	-10176	1052	38502	38200	38500		
03:45	0	304	357	44847	603	404	1574	-10115	1050	37974	37800	38100		
04:00	0	290	286	44618	625	212	1578	-9905	1012	37704	37400	37700		
04:15	0	304	255	44875	642	176	1579	-10201	1015	37632	37150	37500		
04:30	0	298	253	44519	640	108	1570	-10077	1005	37312	36900	37300		
04:45	0	304	320	44363	651	27	1579	-10094	1038	37150	36750	37150		
05:00	0	292	357	43853	639	108	1583	-9860	1042	36973	36600	37000		
05:15	0	304	409	44406	642	162	1567	-10115	1066	37376	36850	37200		
05:30	0	292	412	44235	649	133	1576	-9889	1059	37408	37100	37400		
05:45	0	327	441	44481	661	247	1573	-10037	1102	37694	37350	37700		
06:00	0	310	456	44622	649	440	1585	-10098	1095	37965	37600	38000		
06:15	0	304	466	44226	661	1275	1587	-10242	1094	38278	38050	38300		
06:30	0	310	477	44414	653	1267	1587	-10071	1104	38638	38500	38600		
06:45	0	304	617	44710	668	1270	1588	-9825	1149	39334	38800	39050		
07:00	0	280	557	44495	672	1189	1593	-9316	1106	39470	39100	39500		
07:15	0	292	597	44690	664	1172	1585	-9543	1129	39459	39200	39650		
07:30	0	298	599	44937	646	1237	1590	-9449	1138	39859	39300	39800		
07:45	0	310	627	44872	653	1452	1595	-9444	1161	40067	39900	40150		
08:00	0	327	570	45408	652	1517	1584	-8977	1152	41082	40500	40500		
08:15	0	310	579	45097	647	1733	1623	-8258	1155	41732	41400	41550		
08:30	0	321	632	45488	633	2283	1623	-8400	1185	42581	42300	42600		
08:45	0	339	512	45903	605	2749	1629	-8321	1161	43417	42950	43350		
09:00	0	321	528	45588	576	3693	1626	-8182	1148	44151	43600	44100		
09:15	0	333	531	45705	541	4033	1680	-7719	1183	45105	44450	44850		
09:30	0	333	586	45976	504	4803	1687	-8135	1205	45754	45300	45600		
09:45	0	315	527	45703	487	5127	1690	-7645	1168	46205	45700	46000		
10:00	0	304	544	45824	482	5198	1686	-7536	1162	46503	46100	46400		
10:15	0	363	601	45764	463	5650	1772	-7826	1273	46788	46450	46750		
10:30	0	434	586	45858	471	5768	1764	-7873	1333	47010	46800	47100		
10:45	0	476	577	45793	487	5718	1751	-7646	1365	47158	46800	47100		
11:00	0	464	573	45706	484	5762	1763	-7598	1357	47155	46800	47100		
11:15	0	429	633	45613	491	5697	1834	-7243	1373	47455	47100	47400		
11:30	0	458	497	45670	491	5968	1832	-7290	1351	47626	47400	47700		
11:45	0	470	502	45693	482	6159	1826	-7305	1362	47829	47700	47950		
12:00	0	506	510	45799	490	6036	1823	-6767	1398	48399	48000	48200		
12:15	0	434	529	45414	500	5428	1874	-4982	1356	49197	48450	48650		
12:30	0	458	490	45468	507	5481	1879	-4916	1367	49368	48900	49100		
12:45	0	494	497	45692	498	6420	1892	-5114	1410	50379	49450	49650		
13:00	0	464	507	45458	488	6079	1885	-5159	1382	49722	50000	50200		
13:15	0	512	531	45691	473	5796	1899	-6097	1442	48807	48900	49100		
13:30	0	470	484	45373	473	5546	1896	-6130	1384	48112	47800	48000		
13:45	0	446	486	45291	461	5071	1883	-6054	1356	47584	47350	47550		
14:00	0	440	520	45341	452	4811	1879	-6029	1361	47415	46900	47100		
14:15	0	500	534	45622	464	4701	1876	-5971	1422	47727	46950	47150		
14:30	0	458	556	45215	453	4455	1882	-5833	1392	47185	47000	47200		
14:45	0	482	588	45107	435	4125	1873	-6019	1423	46592	46350	46550		
15:00	0	446	621	44904	435	4073	1876	-6180	1402	46176	45700	45900		
15:15	0	500	590	45483	415	4008	1843	-6977	1429	45863	45400	45600		
15:30	0	476	572	45185	414	3630	1841	-6662	1399	45457	45100	45300		
15:45	0	482	604	45132	411	3328	1847	-6630	1419	45175	44700	44850		
16:00	0	482	609	45121	402	3262	1847	-6949	1420	44775	44300	44400		
16:15	0	494	567	45124	388	3210	1784	-7506	1392	44063	44000	44100		
16:30	0	470	568	44978	390	3197	1792	-7391	1372	44005	43700	43800		
16:45	0	438	623	44911	384	2961	1798	-7303	1364	43815	43500	43600		
17:00	0	482	496	45139	386	3049	1793	-7580	1358	43767	43300	43400		
17:15	0	470	489	45094	366	3309	1711	-7872	1311	43568	43150	43250		
17:30	0	440	500	44969	354	3504	1718	-7990	1289	43495	43000	43100		
17:45	0	435	558	44956	353	3614	1709	-7876	1302	43749	43300	43450		
18:00	0	440	532	44878	337	3739	1708	-7677	1297	43958	43600	43800		
18:15	0	440	492	45064	326	4071	1630	-7841	1251	44182	43750	44000		
18:30	0	464	504	45349	327	4147	1635	-7890	1281	44537	43900	44200		
18:45	0	452	555	45377	326	4363	1648	-7984	1293	44737	44350	44700		
19:00	0	464	500	45328	329	4564	1655	-7639	1287	45202	44800	45200		
19:15	0	476	522	45322	327	4935	1607	-8086	1287	45104	44700	45150		
19:30	0	494	562	45659	331	4872	1602	-8426	1317	45095	44600	45100		
19:45	0	440	574	45407	329	4976	1585	-8524	1263	44789	44750	45300		
20:00	0	435	598	45315	334	5022	1600	-8034	1273	45272	44900	45500		
20:15	0	452	584	45155	346	4791	1571	-6907	1272	45993	45200	45850		
20:30	0	518	618	45583	356	5178	1575	-7144	1350	46685	45500	46200		
20:45	0	542	574	45540	368	5223	1578	-7046	1358	46781	45850	46600		
21:00	0	518	573	45379	379	5147	1576	-7206	1334	46367	46200	47000		
21:15	0	536	605	45472	382	4614	1568	-7064	1359	46114	45550	46300		
21:30	0	494	612	45149	387	4068	1583	-7020	1327	45273	44900	45600		
21:45	0	542	560	45375	402	3455	1575	-6769	1352	45142	44500	45150		
22:00	0	464	589	44798	413	3408	1582	-6851	1290	44404	44100	44700		
22:15	0	435	651	44438	414	2880	1578	-5455	1283	44942	44600	45150		
22:30	0	435	571	44252	423	3166	1576	-5158	1253	45266	45100	45600		
22:45	0	542	569	45460	433	4159	1571	-5182	1353	47553	46350	46800		
23:00	0	488	582	45442	441	4035	1579	-5631	1309	46938	47600	48000		
23:15	0	530	624	45541	444	3908	1584	-5616	1367	47016	46950	47300		
23:30	0	512	523	45230	426	3793	1578	-5768	1311	46294	46300	46600		
23:45	0	548	354	45612	431	3954	1570	-5754	1281	46717	45900	46100		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
