Journée du 18/10/2002
Heures	Consommation	PrévisionJ-1		
00:00	50270	50000		
00:15	50080	49299		
00:30	48729	48599		
00:45	47680	47599		
01:00	47040	46599		
01:15	47549	46799		
01:30	47119	47000		
01:45	47619	46899		
02:00	46970	46799		
02:15	47569	46399		
02:30	46689	46000		
02:45	46009	45100		
03:00	45200	44200		
03:15	44750	43600		
03:30	44090	43000		
03:45	43700	42600		
04:00	43389	42200		
04:15	43360	42100		
04:30	43169	42000		
04:45	43310	42200		
05:00	43500	42400		
05:15	44479	42999		
05:30	45020	43599		
05:45	45619	44549		
06:00	46330	45500		
06:15	48259	47149		
06:30	49700	48799		
06:45	51200	50849		
07:00	53340	52900		
07:15	55599	54950		
07:30	57479	57000		
07:45	58669	57600		
08:00	59330	58200		
08:15	59450	58399		
08:30	59479	58599		
08:45	59619	58699		
09:00	59700	58799		
09:15	59770	58899		
09:30	59720	59000		
09:45	60009	59100		
10:00	59689	59200		
10:15	59509	59249		
10:30	59709	59299		
10:45	59599	59249		
11:00	59380	59200		
11:15	59180	59100		
11:30	59200	59000		
11:45	59119	58899		
12:00	58990	58799		
12:15	58669	58299		
12:30	58270	57799		
12:45	59029	58399		
13:00	58270	59000		
13:15	58020	58200		
13:30	57500	57400		
13:45	57580	57249		
14:00	57080	57099		
14:15	56889	56649		
14:30	56299	56200		
14:45	55439	55700		
15:00	55119	55200		
15:15	54849	54800		
15:30	54400	54400		
15:45	54150	53999		
16:00	53599	53599		
16:15	52959	53199		
16:30	52520	52799		
16:45	52540	52399		
17:00	52270	52000		
17:15	52130	51950		
17:30	52490	51900		
17:45	52970	52150		
18:00	53479	52400		
18:15	53669	52999		
18:30	54319	53599		
18:45	55330	55199		
19:00	56860	56799		
19:15	58049	58099		
19:30	59450	59400		
19:45	59159	58999		
20:00	58330	58599		
20:15	57580	57699		
20:30	56599	56799		
20:45	55819	55999		
21:00	54849	55200		
21:15	53689	54200		
21:30	52459	53200		
21:45	52240	52300		
22:00	51430	51400		
22:15	52029	51849		
22:30	52000	52299		
22:45	53400	52749		
23:00	52729	53200		
23:15	52799	52700		
23:30	52049	52200		
23:45	52119	51450		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
