Journée du 02/09/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	49190	49300	49400		
00:15	48787	48250	48300		
00:30	47128	47200	47200		
00:45	45912	46050	46050		
01:00	44876	44900	44900		
01:15	45214	45250	45050		
01:30	44767	45600	45200		
01:45	45062	45450	45000		
02:00	44241	45300	44800		
02:15	44734	44800	44550		
02:30	43902	44300	44300		
02:45	43044	43350	43200		
03:00	42096	42400	42100		
03:15	41976	42050	41700		
03:30	41304	41700	41300		
03:45	40887	41250	40900		
04:00	40540	40800	40500		
04:15	40737	40700	40550		
04:30	40612	40600	40600		
04:45	40691	40750	40700		
05:00	40827	40900	40800		
05:15	41430	41550	41550		
05:30	42050	42200	42300		
05:45	42555	42950	42750		
06:00	43168	43700	43200		
06:15	44804	45100	44850		
06:30	46485	46500	46500		
06:45	47124	47850	47350		
07:00	48134	49200	48200		
07:15	49568	50300	49200		
07:30	50132	51400	50200		
07:45	51124	52100	51100		
08:00	52036	52800	52000		
08:15	53048	53450	52650		
08:30	53264	54100	53300		
08:45	53603	54400	53600		
09:00	53895	54700	53900		
09:15	54817	55300	54700		
09:30	55484	55900	55500		
09:45	55939	56200	55800		
10:00	56044	56500	56100		
10:15	56433	56650	56450		
10:30	56716	56800	56800		
10:45	57061	57050	57050		
11:00	57217	57300	57300		
11:15	57608	57450	57500		
11:30	57720	57600	57700		
11:45	57934	57900	58050		
12:00	58483	58200	58400		
12:15	58174	57750	58000		
12:30	57874	57300	57600		
12:45	58873	57950	58300		
13:00	58261	58600	59000		
13:15	57909	57800	58250		
13:30	57547	57000	57500		
13:45	57818	57300	57800		
14:00	57485	57600	58100		
14:15	58119	57500	58100		
14:30	57627	57400	58100		
14:45	57111	56950	57600		
15:00	56846	56500	57100		
15:15	56338	56200	56750		
15:30	56251	55900	56400		
15:45	55916	55600	56050		
16:00	55788	55300	55700		
16:15	55244	55000	55350		
16:30	54917	54700	55000		
16:45	54569	54350	54600		
17:00	54540	54000	54200		
17:15	54014	53600	53750		
17:30	53895	53200	53300		
17:45	53685	53050	53100		
18:00	54034	52900	52900		
18:15	53990	53000	53000		
18:30	54265	53100	53100		
18:45	54540	53550	53550		
19:00	55195	54000	54000		
19:15	55165	53650	53650		
19:30	54568	53300	53300		
19:45	54302	52900	52900		
20:00	53912	52500	52500		
20:15	53570	52450	52450		
20:30	53705	52400	52400		
20:45	53800	53250	53300		
21:00	53584	54100	54200		
21:15	53184	53250	53350		
21:30	52453	52400	52500		
21:45	51427	51500	51600		
22:00	50437	50600	50700		
22:15	51077	50750	50850		
22:30	51121	50900	51000		
22:45	52887	51900	52000		
23:00	51830	52900	53000		
23:15	51432	51750	51900		
23:30	50563	50600	50800		
23:45	50723	50100	50200		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
