Journée du 09/02/2006
Heures	Consommation	PrévisionJ-1		
00:00	68949	68900		
00:15	68573	68100		
00:30	67529	67300		
00:45	66439	66600		
01:00	65919	65900		
01:15	66824	66500		
01:30	66145	67100		
01:45	67044	67200		
02:00	66638	67300		
02:15	67499	66800		
02:30	66614	66300		
02:45	65815	65500		
03:00	64988	64700		
03:15	64673	64200		
03:30	64172	63700		
03:45	63422	63200		
04:00	62842	62700		
04:15	62746	62700		
04:30	62493	62700		
04:45	62600	62800		
05:00	62775	62900		
05:15	63888	63450		
05:30	64277	64000		
05:45	64983	65100		
06:00	65997	66200		
06:15	67835	67450		
06:30	69035	68700		
06:45	70774	70700		
07:00	72717	72700		
07:15	74445	74250		
07:30	76152	75800		
07:45	76455	76650		
08:00	77153	77500		
08:15	76995	77700		
08:30	77288	77900		
08:45	77340	77950		
09:00	77288	78000		
09:15	77503	78100		
09:30	77432	78200		
09:45	77553	78250		
10:00	77426	78300		
10:15	77293	78300		
10:30	77412	78300		
10:45	76984	78150		
11:00	76984	78000		
11:15	77343	78200		
11:30	77107	78400		
11:45	77167	78300		
12:00	76964	78200		
12:15	76499	77550		
12:30	76146	76900		
12:45	77431	77700		
13:00	76703	78500		
13:15	76422	77850		
13:30	75844	77200		
13:45	75963	77400		
14:00	75611	77600		
14:15	76027	77250		
14:30	75069	76900		
14:45	74117	76600		
15:00	73668	76300		
15:15	73260	75750		
15:30	72852	75200		
15:45	72268	74950		
16:00	72460	74700		
16:15	72142	74350		
16:30	71933	74000		
16:45	71639	73900		
17:00	71808	73800		
17:15	71587	74300		
17:30	72188	74800		
17:45	72612	75950		
18:00	73710	77100		
18:15	75177	78700		
18:30	77258	80300		
18:45	79023	81000		
19:00	80059	81700		
19:15	79869	81000		
19:30	79271	80300		
19:45	78395	79350		
20:00	77556	78400		
20:15	76829	77500		
20:30	75970	76600		
20:45	74940	75700		
21:00	73992	74800		
21:15	72694	73500		
21:30	71547	72200		
21:45	70875	71250		
22:00	69830	70300		
22:15	70898	70850		
22:30	70927	71400		
22:45	72660	72300		
23:00	71567	73200		
23:15	71113	72300		
23:30	70390	71400		
23:45	70971	70700		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
