Journée du 24/02/2003
Heures	Consommation	PrévisionJ-1		
00:00	53950	54000		
00:15	53720	53500		
00:30	52720	53000		
00:45	52020	52549		
01:00	51869	52099		
01:15	52560	52399		
01:30	52450	52700		
01:45	52970	52800		
02:00	52669	52900		
02:15	53479	52700		
02:30	52709	52500		
02:45	51939	51750		
03:00	51130	51000		
03:15	51069	50500		
03:30	50450	50000		
03:45	50040	49750		
04:00	49540	49500		
04:15	49650	49399		
04:30	49619	49299		
04:45	49740	49399		
05:00	50240	49500		
05:15	51330	50600		
05:30	51869	51700		
05:45	53009	52649		
06:00	53799	53599		
06:15	55080	54799		
06:30	56299	56000		
06:45	57639	58000		
07:00	59340	60000		
07:15	60590	61700		
07:30	61490	63400		
07:45	61810	63850		
08:00	62979	64300		
08:15	63580	64749		
08:30	64260	65199		
08:45	64680	65349		
09:00	65010	65500		
09:15	65019	65599		
09:30	64849	65699		
09:45	64970	65699		
10:00	65010	65699		
10:15	64809	65499		
10:30	64470	65300		
10:45	64089	65199		
11:00	63939	65099		
11:15	64110	65199		
11:30	63819	65300		
11:45	63549	65050		
12:00	63700	64800		
12:15	63099	64199		
12:30	62740	63599		
12:45	63720	64399		
13:00	62830	65199		
13:15	62740	64249		
13:30	62450	63299		
13:45	62439	63249		
14:00	62049	63200		
14:15	61959	62600		
14:30	61029	62000		
14:45	59939	61100		
15:00	59529	60200		
15:15	59060	59850		
15:30	58439	59500		
15:45	58049	59000		
16:00	57680	58500		
16:15	57229	58250		
16:30	57090	58000		
16:45	56729	57850		
17:00	56610	57700		
17:15	55810	57850		
17:30	56259	58000		
17:45	56689	58750		
18:00	57450	59500		
18:15	58569	61750		
18:30	60750	64000		
18:45	63229	65750		
19:00	65639	67500		
19:15	65720	66950		
19:30	65459	66400		
19:45	64629	65600		
20:00	64010	64800		
20:15	63580	64049		
20:30	62840	63299		
20:45	61669	62449		
21:00	60790	61599		
21:15	59689	60499		
21:30	58389	59400		
21:45	57950	58749		
22:00	57250	58099		
22:15	58540	58799		
22:30	58479	59500		
22:45	60380	60100		
23:00	59389	60700		
23:15	59049	59899		
23:30	58459	59099		
23:45	58459	58449		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
